station_name,latitude,longitude,mode,lines,station_id
Elmers End / Station Parade,51.39838,-0.04749,,356,490006504D
Elmers End / Tesco,51.39665,-0.04861,,"289, 367",490006505F
Elmers End / Tesco,51.3976,-0.04803,,"289, 367",490006505E
Elmers End Green,51.39835,-0.04597,,"356, 367",490006506G
Elmers End Green,51.3986,-0.04317,,"194, 356, 358",490006506BC1
Elmers End Green,51.39869,-0.04489,,,490015204H
Elmers End Green,51.39924,-0.0432,,"194, 356, 358, 367, 54",490006506AB
Elmers End Interchange,51.39831,-0.0488,,"289, 54",490019451W
Elmers End Interchange,51.3984,-0.04916,,,490019451Z1
Elmers End Interchange,51.39854,-0.04858,,"289, 54",490019451E
Elmers End Station,51.39931,-0.04994,,356,490001094C
Elmers End Station,51.39975,-0.0513,,356,490001094N
Elmfield Avenue,51.42711,-0.33342,,"281, 285, 681, R68",490013172C
Elmfield Avenue,51.42713,-0.33212,,"281, 285, 681, R68",490013172D
Elmfield Road / the Mall,51.40277,0.0164,,"119, 138, 146, 246, 352, 367, 61, N3, SL5",4900004410U
Elmfield Road / the Mall,51.40279,0.01675,,"119, 126, 138, 146, 162, 208, 246, 261, 314, 320, 336, 352, 358, 367, 61, 638, N199, N3, SL5",490004410V
Elmfield Way,51.35012,-0.08154,,412,490006508S
Elmfield Way,51.35084,-0.08305,,412,490006508N
Elmhurst Drive,51.57059,0.20869,,193,490016072N
Elmhurst Drive,51.57071,0.20876,,193,490016072E1
Elmhurst Road,51.5961,-0.07209,,"123, 243, W4",490013233N
Elmhurst Road,51.59669,-0.07303,,"123, 243",490013853L
Elmhurst School,51.364,-0.09111,,"433, 64",490006509S
Elmhurst School,51.36407,-0.0917,,"433, 64",490006509N
Elms Road / Windmill on the Common,51.45659,-0.14385,,"155, 249, 50, 690, N155",490006520S
Elms Road / Windmill on the Common,51.45713,-0.14357,,"155, 249, 50, 690, N155",490006520N
Elmshaw Road,51.45891,-0.23757,,430,490006519S
Elmshaw Road,51.45927,-0.23792,,430,490006519N
Elmsleigh Bus Station,51.43265,-0.509229,,"117, 203, 216, 290",400G4402126A
Elmslie Close,51.327437,-0.272728,,"166, 293, 406, 467",40004406037B
Elmslie Close,51.32744,-0.272944,,"406, 467",40004406037A
Elmstead Lane,51.42715,0.05541,,"161, 273, 638, N136",490006521S
Elmstead Lane,51.42787,0.05432,,"161, 273, 638, N136",490006521N
Elmstead Lane / Mottingham Road,51.42745,0.0543,,314,490010065N
Elmstead Woods Station,51.41683,0.04603,,314,490001095S
Elmstead Woods Station,51.417,0.04556,,314,490001095N
Elmwood Avenue,51.44163,-0.41365,,"117, 235, 635, H25, H26",490011117S
Elmwood Road / the Charter School,51.45552,-0.09019,,"42, P4",490006524E
Elmwood Road / the Charter School,51.45582,-0.0906,,"42, P4",490006524W
Elsa Road / Upper Wickham Lane,51.46802,0.11105,,B15,490018784Y
Elsa Road / Upper Wickham Lane,51.46809,0.11096,,B15,490018784E
Elsie Road,51.46145,-0.0785,,"176, 185, 40, 42, 484, P13",490006526A
Elstree & Borehamwood Rail Station,51.653069,-0.280081,,"107, 292, Thameslink",910GELTR
Elstree & Borehamwood Railway Station,51.6536,-0.279584,,"107, 292",210G774
Elstree & Borehamwood Station,51.653148,-0.279428,,"107, 292",210021004245
Elstree & Borehamwood Station,51.653341,-0.27971,,107,210021004250
Elstree & Borehamwood Station,51.6536,-0.279584,,292,210021004255
Elstree Gardens,51.49051,0.13213,,"229, 602, 669",490006530E
Elstree Hill North,51.649195,-0.296331,,107,210021002725
Elstree Hill North,51.64923,-0.29685,,107,210021004210
Elstree Hill South / Centennial Park,51.637936,-0.303747,,"107, 324",210021008015
Elstree Studios,51.65821,-0.270807,,"107, 292",210021004140
Elstree Studios,51.658309,-0.270182,,"107, 292",210021002670
Elstree Way,51.659448,-0.261493,,292,210021004420
Elsworthy Rise,51.54321,-0.16531,,"31, C11, N28, N31",490013582W
Elsworthy Rise,51.5433,-0.16542,,"31, C11, N28, N31",490013582E
Eltham,51.45508,0.05226,,,4900ELTHAM1
Eltham,51.45528,0.05253,,,4900ELTHAM2
Eltham Bus Station,51.45503,0.05208,,"162, 233, 314",490001097A
Eltham Bus Station,51.45505,0.05253,,,490001097W
Eltham Bus Station,51.45525,0.0525,,"162, 233, 314",490001097S
Eltham Cemetery,51.45721,0.07675,,"621, 624, 658, B15",490006536N
Eltham Cemetery,51.45778,0.07764,,"658, B15",490006536S
Eltham Church / Court Yard,51.45026,0.0517,,"126, 161, 624",490015432J
Eltham Church / Court Yard,51.45029,0.05196,,"126, 161, 624",490015432K
Eltham Church / High Street,51.45091,0.05132,,"124, 160, 321, 660, B15, B16, N21",490015433H
Eltham Church / Well Hall Road,51.45139,0.05228,,"132, 161, 162, 233, 286, 314",490006537G
Eltham Church / Well Hall Road,51.4514,0.05205,,"132, 161, 162, 233, 286, 314",490015433F
Eltham College,51.43733,0.04051,,638,490006538W
Eltham College,51.43748,0.04065,,638,490006538E
Eltham Gardens,51.44161,0.04534,,124,490006540E2
Eltham Gardens,51.44176,0.04523,,124,490006540E1
Eltham Green School,51.45093,0.03593,,"160, 660",490006543N1
Eltham Green School,51.45196,0.0363,,"160, 660",490006543S
Eltham High Street / Foots Cray Road,51.4507,0.06123,,"124, 126, 132, 160, 162, 233, 286, 314, 321, 624, 660, B15, B16, N21",490006548W
Eltham High Street / Foots Cray Road,51.45088,0.0613,,"124, 126, 132, 160, 162, 233, 286, 314, 321, 624, 660, B15, B16, N21",490006548E1
Eltham High Street / Passey Place,51.45072,0.05368,,"132, 162, 233, 286, 314",490006537N
Eltham High Street / Passey Place,51.45074,0.05333,,"124, 126, 132, 160, 162, 233, 286, 314, 321, 624, 660, B15, B16, N21",490006537M
Eltham High Street / Passey Place,51.45074,0.05525,,"160, 233, 286, 314, 321",490006537L
Eltham High Street / Pound Place,51.45074,0.05821,,"124, 126, 132, 160, 162, 233, 286, 314, 321, 624, 660, B15, B16, N21",490006533R
Eltham High Street / Pound Place,51.45089,0.05872,,"160, 233, 286, 314, 321",490006533Q
Eltham High Street / Pound Place,51.45089,0.0591,,"124, 126, 132, 162, 624, 660, B15, B16, N21",490006534Z
Eltham High Street / Roper Street,51.45076,0.05552,,"124, 126, 132, 162, 624, 660, B15, B16, N21",490006537O
Eltham High Street / St Mary's Place,51.45067,0.0572,,"124, 126, 160, 321, 624, 660, B15, B16, N21",490006533P
Eltham High Street / Westmount Road,51.45087,0.06183,,"132, 162, 286, 624, 660, B15, B16, N21",490006548E
Eltham Hill / Middle Park Avenue,51.45276,0.03799,,"321, B15, B16, N21",490015477W
Eltham Hill / Westhorne Avenue,51.45292,0.0378,,"321, B15, B16, N21",490015477E
Eltham Park Gardens,51.45617,0.05971,,"621, B16",490006544SE
Eltham Park Gardens,51.4567,0.05931,,"621, B16",490006544N
Eltham Park Methodist Church,51.459,0.0585,,"621, B16",490006545N
Eltham Park Methodist Church,51.45921,0.05859,,"621, B16",490006545S
Eltham Rail Station,51.455644,0.052472,,"132, 161, 162, 233, 286, 314, Southeastern, Thameslink",910GELTHAM
Eltham Road / Kidbrooke Park Road,51.45352,0.02535,,"122, 178, 321, 621, N21",490008704W
Eltham Road / Kidbrooke Park Road,51.45366,0.02552,,"122, 178, 321, 621, N21",490008704E
Eltham Road / Westhorne Avenue,51.45274,0.03477,,"122, 321, 621, B16, N21",490015018W2
Eltham Road / Westhorne Avenue,51.45301,0.03416,,"122, 321, 621, B16, N21",490015018E1
Eltham Station  / Lassa Road,51.45377,0.0516,,"132, 161, 162, 233, 286, 314",490006532E
Eltham Station  / Lassa Road,51.45421,0.05131,,"132, 161, 162, 233, 286, 314",490006532K
Eltham Station  / Sherard Road,51.45521,0.05122,,"132, 161, 286",490001097D
Eltham Station  / Sherard Road,51.45527,0.05102,,"132, 161, 286",490001097C
Elthorne Park Road,51.50224,-0.33079,,"195, E8",490006549S
Elthorne Park Road,51.50269,-0.33164,,"195, E8",490006549N
Elthorne Road,51.56449,-0.1319,,"17, 263, 43, N271, N41",490006550P
Elton Avenue,51.64693,-0.19577,,326,490002253Z
Elverson Road,51.46814,-0.0185,,"225, 47",490002035B
Elverson Road,51.46871,-0.01903,,"225, 47",490002035A
Elverson Road DLR Station,51.469074,-0.016728,dlr,DLR,940GZZDLELV
Elwick Road,51.506341,0.293388,,370,1590008801
Elwick Road,51.507414,0.292779,,370,1590008901
Elwill Way,51.39757,-0.01607,,,490006554N
Embankment Station,51.50811,-0.12134,,,490006557C
Embankment Station,51.50843,-0.12085,,,49000655740C
Embankment Station,51.50886,-0.12042,,,490000075F
Embankment Underground Station,51.507058,-0.122666,tube,Bakerloo,940GZZLUEMB
Embankment Underground Station,51.507058,-0.122666,tube,Circle,940GZZLUEMB
Embankment Underground Station,51.507058,-0.122666,tube,District,940GZZLUEMB
Embankment Underground Station,51.507058,-0.122666,tube,Northern,940GZZLUEMB
Emerson Park Academy,51.5697,0.24275,,"650, 656",490006560W
Emerson Park Rail Station,51.568642,0.220113,overground,Liberty,910GEMRSPKH
Emerson Park Station,51.56826,0.21926,,"165, 256, 370, 646",490001098A
Emerson Park Station,51.56965,0.21974,,"165, 256, 370, 646",490001098B
Emmanuel Church,51.60803,-0.41582,,"282, H11",490006563N
Emmanuel Church,51.60838,-0.41544,,"282, H11",490006563S
Emmanuel Parish Church,51.5688,-0.02953,,"55, 56, N38, N55",490009131E
Emmanuel Parish Church,51.56883,-0.02897,,"55, 56, N38, N55",490009131W
Emmanuel Road,51.4427,-0.13581,,255,490020142N
Emmott Avenue,51.57718,0.08333,,169,490008372N
Empire Parade,51.6091,-0.08541,,"144, 217, 231, 444, 617",490006564S
Empire Parade,51.60949,-0.08564,,"144, 217, 231, 444, 617",490006564N
Empire Way,51.56182,-0.28325,,297,490006565I
Empire Way,51.56195,-0.28217,,"182, 206, 223, 297, 83, N83",490014384J
Empress Avenue,51.56049,0.038,,"101, W19",490006566N
Empress Avenue,51.56102,0.03756,,"101, W19",490006566S
Empress Avenue,51.60184,0.01923,,"179, N55, W13",490014845N
Empress State Building / W Brompton Stn,51.48676,-0.1983,,190,490013448N
Empress State Building / West Brompton,51.48625,-0.19865,,"190, 430, 74, N74, N97",490006304W
Empress State Building / West Brompton,51.48652,-0.19848,,"190, 430, 74, N74, N97",490013448BA
Emsworth Street,51.43966,-0.12203,,P13,490006567W
Endlebury Road,51.62328,0.00152,,444,490006569S
Endlebury Road,51.62458,0.00207,,444,490006569N
Endlebury Road,51.62686,-0.00822,,"97, N26",490006570S
Endlebury Road,51.62703,-0.00813,,"97, N26",490006570N
Endwell Road,51.46548,-0.03834,,484,490015283BJ
Endwell Road,51.46575,-0.03818,,484,490015283BH
Endymion Road,51.5744,-0.10353,,W5,490006574Z
Endymion Road,51.57518,-0.0985,,"141, 29, 341, N29",490008082HE
Endymion Road,51.57534,-0.09938,,W5,490014023W
Endymion Road,51.57597,-0.09845,,"141, 29, 341, N29, W5",490006574HB
Enfield and Haringey Magistrates Court,51.5986,-0.07124,,318,490016716W
Enfield and Haringey Magistrates Court,51.59868,-0.07331,,318,490016716E
Enfield Bus Garage / Southbury Station,51.6487,-0.05025,,"121, 191, 307, 313",490006576B
Enfield Bus Garage / Southbury Station,51.64882,-0.05084,,,490006576A
Enfield Chase Rail Station,51.653254,-0.090696,,"191, Great Northern",910GENFC
Enfield Chase Station,51.65283,-0.09047,,,4900ENFC1
Enfield Chase Station,51.65353,-0.09021,,231,490001099W2
Enfield Chase Station,51.65354,-0.09107,,"121, 307, 313, 377, 456",490001099CA
Enfield Chase Station,51.65367,-0.08902,,"121, 231, 307, 313, 377, 456",490001099CC
Enfield Civic Centre,51.65391,-0.08069,,"W8, W9",490006578G
Enfield Civic Centre,51.6557,-0.08034,,"W8, W9",490006583S
Enfield College,51.65239,-0.04749,,"121, 279, 307, N279",490006579S
Enfield College,51.65272,-0.04794,,"121, 279, 307, N279",490006579N
Enfield Crematorium,51.66857,-0.05545,,"217, 317, 617, 629",490006580N
Enfield Crematorium,51.66873,-0.05501,,"217, 317, 617, 629",490006580S
Enfield Garage,51.64874,-0.05099,,,490000892Z
Enfield Grammar School,51.65589,-0.08038,,"W8, W9",490006583N
Enfield Highway,51.66283,-0.04616,,,490012493
Enfield Island Village,51.66612,-0.01541,,"121, 491",490006582N
Enfield Lock Rail Station,51.670922,-0.028532,,"491, Greater Anglia",910GENFLDLK
Enfield Lock Station,51.67074,-0.02818,,,490001100N
Enfield Lock Station,51.67097,-0.02747,,121,490001100A
Enfield Lock Station,51.67119,-0.02885,,,4900ENFLDLK1
Enfield Lock Station,51.67127,-0.02979,,121,490001100B
Enfield Retail Park,51.65325,-0.05847,,"217, 317",490006584W2
Enfield Retail Park,51.65341,-0.05839,,"217, 317",490006584W1
Enfield Town / Cecil Road,51.65055,-0.08276,,"121, 191, 192, 231, 307, 313, 317, 329, 377, 456, 629, N29, W9",490006586S
Enfield Town / Cecil Road,51.6506,-0.08145,,"121, 307, 313, 377, 456, N29",490006586W
Enfield Town / Cecil Road,51.65063,-0.08103,,"191, 629, W9",490006586X
Enfield Town / Cecil Road,51.65072,-0.08486,,,490006586T
Enfield Town / Church Street,51.65221,-0.08306,,"121, 191, 307, 313",490006587E
Enfield Town / Church Street,51.65223,-0.08351,,"192, 231, 317, 629",490006587D
Enfield Town / Church Street,51.65226,-0.08432,,"121, 191, 192, 231, 307, 313, 317, 329, 377, 456, 629, N29, W9",490006587C
Enfield Town / Genotin Road,51.65167,-0.07946,,"329, 377, 629, N29, W8",490006588R
Enfield Town / Silver Street,51.65289,-0.08053,,"W8, W9",490001101H
Enfield Town Rail Station,51.652026,-0.079328,overground,"329, 377, 629, N29, W8, Weaver",910GENFLDTN
Enfield Town Station,51.65185,-0.08081,,W8,490006589V
Enfield Town Station,51.65213,-0.07963,,,4900ENFLDTN1
Enfield Town Station,51.6522,-0.07821,,"121, 192, 307, 313, 317, 456",490001101N
Enfield Town Station,51.65233,-0.07862,,"191, 231, 629",490001101M
Enfield Town Station,51.65241,-0.07863,,"121, 191, 192, 231, 307, 313",490001101K
Enfield Town Station,51.65251,-0.07815,,"317, 456, 629",490001101L
Enfield Town Station,51.6529,-0.08053,,,4900ENFLDTN2
Engel Park,51.61415,-0.21474,,240,490006590E
Engel Park,51.61462,-0.21557,,240,490006590N
England's Lane,51.54629,-0.16171,,C11,490006591N
England's Lane,51.54721,-0.16023,,C11,490006591W
Englefield Road,51.54281,-0.08456,,141,490006593N
Englefield Road / Mortimer Road,51.54245,-0.07815,,76,490018899W
Engleheart Drive,51.45584,-0.4184,,116,490006595W
Engleheart Drive,51.45602,-0.41796,,116,490006595E
Envoy Avenue,51.46865,-0.42187,,"285, 423, 90",490017652E
Envoy Avenue,51.46912,-0.41958,,"285, 423, 90",490017652W
Epping Forest College,51.646936,0.079473,,397,1500420021Y0
Epping Forest College,51.646948,0.077739,,397,150042002100
Epping Underground Station,51.69368,0.113767,tube,Central,940GZZLUEPG
Epsom Clock Tower,51.333261,-0.268835,,166,40004406038B
Epsom Clock Tower,51.333272,-0.268404,,"293, 406, 418, S2",40004406038A
Epsom College,51.326517,-0.244143,,166,40004406054A
Epsom College,51.327976,-0.246097,,166,40004406054B
Epsom Downs Rail Station,51.323688,-0.238955,,"166, Southern",910GEPSDNS
Epsom Golf Club,51.323127,-0.244129,,166,40004406116A
Epsom Golf Club,51.323187,-0.243954,,166,40004406116B
Epsom High Street,51.333535,-0.26614,,"166, 293, 467",40004406039D
Epsom High Street,51.333774,-0.265255,,"406, S2",40004406039C
Epsom High Street,51.333991,-0.265347,,"166, 293, 406, 467, S2",40004406039A
Epsom Hospital,51.325944,-0.276387,,"406, 467",40004406036A
Epsom Hospital,51.326276,-0.274494,,"166, 293, 406, 467",40004406036B
Epsom Hospital,51.326422,-0.274015,,"166, 293",40004406036C
Epsom Hospital Southside,51.324429,-0.271234,,"166, 293, 406, 467",400G4406010A
Epsom Rail Station,51.334393,-0.268778,,"166, 293, 406, 418, 467, S2, South Western Railway, Southern",910GEPSM
Epsom Railway Station,51.333857,-0.267204,,418,400G4406067A
Epsom Road,51.36937,-0.11369,,157,490006611W
Epsom Road,51.36973,-0.11349,,157,490006611E
Epsom Station,51.333857,-0.267204,,"418, 467",40004406067B
Epworth Street,51.52291,-0.08716,,"141, 21, 214, 43, 76, N271",490006612E
Eric Road,51.5482,-0.24834,,"260, 266, N266",490006613N
Eric Street,51.5207,-0.03235,,"277, 323, D6, D7, N277",490006614S
Eric Street,51.52119,-0.03322,,"277, D6, D7, N277",490006614N
Eric Street,51.52146,-0.03152,,323,490016348W
Eric Street,51.52165,-0.03192,,323,490016348E
Erith,51.48172,0.17519,,,4900ERITH1
Erith,51.48191,0.17497,,,4900ERITH2
Erith & District Hospital,51.47667,0.16582,,B12,490002242Z
Erith & District Hospital,51.47725,0.16577,,B12,490002242Y
Erith / Morrisons Superstore,51.47999,0.18367,,,490019547S
Erith Cemetery,51.47866,0.15414,,B12,490002250Y
Erith Cemetery,51.47885,0.15448,,B12,490002250Z
Erith Fire Station,51.48507,0.15558,,99,490006616E
Erith Fire Station,51.48509,0.15618,,99,490006616W
Erith Health Centre,51.47948,0.18104,,"180, 229, 428, 602, 99, B12, N89",490006617M
Erith High Street,51.4831,0.1772,,"180, 229, 469, 602, 669",490006621F
Erith Leisure Centre,51.47726,0.1765,,B12,490002239Y
Erith Leisure Centre,51.47762,0.1764,,B12,490002239Z
Erith Quarry / Fraser Road,51.48316,0.16621,,180,490002278YY
Erith Rail Station,51.481671,0.175055,,"180, 229, 469, 602, 669, 99, Southeastern, Thameslink",910GERITH
Erith Road,51.45886,0.1536,,"492, 99",490006620W
Erith Road / Brook Street,51.48438,0.15175,,99,490004475E
Erith Road / Nuxley Road,51.48408,0.14894,,99,490010469W
Erith Road / Nuxley Road,51.48424,0.14878,,99,490010469E
Erith Station  / West Street,51.48251,0.17884,,"180, 229, 469, 602, 669, 99",490006615L
Erith Town Centre / Cross Street,51.48066,0.17865,,"180, 229, 428, 602, 669, 99, N89",490005817G
Erith Town Centre / Riverside,51.48076,0.18025,,"428, 469, B12, N89",490005817W
Erith Town Centre / Riverside,51.48077,0.17968,,"469, B12",490005817H
Erith Town Centre / Riverside,51.48086,0.1798,,"180, 229, 602, 99",490006622J
Erith Town Centre / Riverside,51.48089,0.18048,,"180, 229, 428, 469, 602, 99, B12, N89",490005817W1
Ermine Road / St Ignatius Church,51.57728,-0.07414,,67,490006624W
Ernest Avenue,51.42971,-0.10275,,"432, 68, N2",490006625Z
Ernest Avenue,51.43039,-0.10171,,"432, N2",490006625S
Ernest Street,51.52184,-0.03939,,339,490006626N
Ernest Street,51.52191,-0.03904,,339,490006626S
Erskine Crescent,51.58619,-0.05993,,W4,490006627N
Erskine Crescent,51.58652,-0.05979,,W4,490006627S
Erskine Hill,51.58389,-0.19297,,H2,490000905Z
Erskine Road,51.37157,-0.17344,,S1,490006630E
Erwood Road,51.48512,0.04953,,"422, 486, 53, 54, N53",490006632W
Erwood Road,51.48531,0.04958,,"422, 486, 53, 54, N53",490006632N
Esher Green,51.37091,-0.366375,,K3,40004405142A
Esher Green,51.371022,-0.366658,,K3,40004405142B
Esher High School,51.373946,-0.36802,,K3,400G4405141A
Esher High Street,51.3699,-0.364845,,K3,40004405076A
Esher High Street,51.370022,-0.36461,,K3,40004405076B
Esher Road,51.398721,-0.350146,,411,40004405129A
Esher Road,51.399261,-0.348847,,411,40004405130D
Esmeralda Road,51.4897,-0.06543,,"381, N381, P12",490006639N
Esmeralda Road,51.49023,-0.06535,,"381, N381, P12",490006639S
Esmond Road,51.49542,-0.25931,,"272, 94",490018850W
Essex Close,51.38786,-0.22642,,293,490016493S
Essex Gardens,51.57822,0.2352,,193,490006640W
Essex House,51.50675,-0.0386,,C10,490006641W
Essex Road,51.54003,-0.09499,,"21, N271",490001103N2
Essex Road,51.57837,-0.00678,,"20, 230, 257, 357, 56, N55, W15, W16, W19",490006644W
Essex Road / Marquess Road,51.54558,-0.08768,,"341, 38, 476, 56, 73, N38, N73",490009688S
Essex Road / Newington Green Road,51.5465,-0.08617,,"30, 38, 56, N277, N38",490006645W
Essex Road Rail Station,51.540705,-0.096276,,"21, Great Northern, N271",910GESSEXRD
Essex Road South,51.57224,0.00093,,"W12, W15, W19",490006646E
Essex Road South,51.57296,-0.00023,,"W12, W15, W19",490006646N
Essex Road Station,51.54005,-0.09694,,"341, 38, 476, 56, 73, N38, N73",490001103N1
Essex Road Station,51.54077,-0.0962,,,4900ESSEXRD1
Essex Road Station,51.5409,-0.09529,,"341, 38, 476, 56, 73, N38, N73",490001103S1
Essex Road Station,51.54103,-0.09652,,"21, N271",490001103S2
Essex Road Station,51.54119,-0.09706,,"21, N271",490007687N
Estelle Road,51.55393,-0.15488,,C11,490006648W
Estelle Road,51.55416,-0.15424,,C11,490006648E
Estuary Close,51.52475,0.11503,,EL1,490000288E
Estuary Close,51.52489,0.11315,,EL1,490011603E
Ethelburga Street,51.47675,-0.16852,,"319, 345, 49, N19, N31",490003691N
Etheridge Road,51.57347,-0.22473,,"112, 142, 182, 232, 266, N266",490006651M
