id,naptanId,commonName,lat,lon,modes,lines
490005645E,490005645E,County Grove,51.47662,-0.09928,bus,"36, 436, 185, N136"
490G00005645,490G00005645,County Grove,51.47662,-0.09928,bus,"36, 436, N136, 185"
490005646F,490005646F,County Hall,51.50222,-0.11663,bus,"381, C10"
490005646G,490005646G,County Hall,51.50205,-0.11658,bus,"77, C10, 76, 381, 11"
490G00005646,490G00005646,County Hall,51.50222,-0.11663,bus,"11, 76, 77, 381, C10"
490005647N,490005647N,County Road,51.40783,-0.10562,bus,"250, N250"
490005647S,490005647S,County Road,51.40706,-0.10487,bus,"N250, 250"
490G00005647,490G00005647,County Road,51.40783,-0.10562,bus,"250, N250"
490005648N,490005648N,Court Avenue,51.60083,0.23895,bus,498
490005648S,490005648S,Court Avenue,51.60044,0.23909,bus,498
490G00005648,490G00005648,Court Avenue,51.60083,0.23895,bus,498
40004410106C,40004410106C,Court Bushes Road,51.300201,-0.073493,bus,"407, 434, 439"
490005651E,490005651E,Court Close Avenue,51.43824,-0.36734,bus,"490, 290"
490005651W,490005651W,Court Close Avenue,51.43804,-0.368,bus,"290, 490"
490G00005651,490G00005651,Court Close Avenue,51.43824,-0.36734,bus,"490, 290"
40004406066A,40004406066A,Court Farm Avenue,51.366535,-0.262279,bus,406
400G4406066A,400G4406066A,Court Farm Avenue,51.366611,-0.261946,bus,406
490005655E,490005655E,Court Farm Road,51.42997,0.04306,bus,"624, 273, 124, 126, N136"
490005655W,490005655W,Court Farm Road,51.42975,0.04199,bus,"N136, 126, 124, 273, 624"
490G00005655,490G00005655,Court Farm Road,51.42975,0.04199,bus,"624, 124, 273, 126, N136"
40004410089B,40004410089B,Court Road,51.284864,-0.095775,bus,"466, 404"
490005670E,490005670E,Court Road,51.37167,0.1083,bus,R9
490005670W,490005670W,Court Road,51.37148,0.10856,bus,R9
490G00005670,490G00005670,Court Road,51.37167,0.1083,bus,R9
490015304N,490015304N,Court Road / Green Lane,51.38105,0.10823,bus,"R4, 353"
490015304S,490015304S,Court Road / Green Lane,51.38052,0.10869,bus,"353, R4"
490G00015304,490G00015304,Court Road / Green Lane,51.38105,0.10823,bus,"R4, 353"
490010067E,490010067E,Court Road / Mottingham Road,51.43642,0.04542,bus,"161, 126, 624, 124"
490G00010070,490G00010070,Court Road / Mottingham Road,51.43642,0.04542,bus,"124, 126, 624, 161"
490005675N,490005675N,Court Road / Spur Road,51.36998,0.10933,bus,654
490005675S,490005675S,Court Road / Spur Road,51.36962,0.1096,bus,654
490G00005675,490G00005675,Court Road / Spur Road,51.36962,0.1096,bus,654
490005676N,490005676N,Court Way,51.52209,-0.26955,bus,218
490005676S1,490005676S1,Court Way,51.52178,-0.26929,bus,218
490G00005676,490G00005676,Court Way,51.52209,-0.26955,bus,218
490000513Y,490000513Y,Court Way / Colindale,51.59151,-0.25037,bus,324
490000513Z,490000513Z,Court Way / Colindale,51.59166,-0.25092,bus,324
490G000119,490G000119,Court Way / Colindale,51.59166,-0.25092,bus,324
490003594N,490003594N,Court Wood Lane / Bardolph Avenue,51.34598,-0.03636,bus,"353, 433"
490G00003594,490G00003594,Court Wood Lane / Bardolph Avenue,51.34598,-0.03636,bus,"433, 353"
490003582W,490003582W,Courtenay Avenue,51.6092,-0.35677,bus,182
490005652E1,490005652E1,Courtenay Avenue,51.604,-0.35362,bus,"H12, H14, H18"
490005652W,490005652W,Courtenay Avenue,51.60385,-0.35134,bus,"H12, H19"
490G00005652,490G00005652,Courtenay Avenue,51.60385,-0.35134,bus,"H19, H18, H12, H14"
490005653E,490005653E,Courtenay Drive,51.40342,-0.00968,bus,367
490005653W,490005653W,Courtenay Drive,51.40373,-0.01043,bus,367
490G00005653,490G00005653,Courtenay Drive,51.40373,-0.01043,bus,367
490005656N,490005656N,Courtfield Rise,51.36985,-0.00743,bus,119
490005656S,490005656S,Courtfield Rise,51.37018,-0.00759,bus,119
490G00005656,490G00005656,Courtfield Rise,51.36985,-0.00743,bus,119
490005658W,490005658W,Courthill Road,51.45686,-0.01092,bus,"225, 181"
490G00005658,490G00005658,Courthill Road,51.45686,-0.01092,bus,"181, 225"
490005659OO,490005659OO,Courthope Road,51.53788,-0.3488,bus,"105, 92, E6"
490G00005659,490G00005659,Courthope Road,51.53788,-0.3488,bus,"92, E6, 105"
490000887Y,490000887Y,Courthouse Road,51.61198,-0.18859,bus,326
490000887Z,490000887Z,Courthouse Road,51.61132,-0.18858,bus,326
490G00000887,490G00000887,Courthouse Road,51.61198,-0.18859,bus,326
490005663S,490005663S,Courtland Avenue,51.4151,-0.11804,bus,"250, N250"
490005663W,490005663W,Courtland Avenue,51.41499,-0.11915,bus,"N250, 250"
490G00005663,490G00005663,Courtland Avenue,51.41499,-0.11915,bus,"250, N250"
490005664E,490005664E,Courtlands Avenue,51.45413,0.02244,bus,"122, 321, 178, 621, N21"
490005664W,490005664W,Courtlands Avenue,51.45413,0.02172,bus,"N21, 621, 178, 122, 321"
490005665N,490005665N,Courtlands Avenue,51.42289,-0.37614,bus,"111, R70"
490005665S,490005665S,Courtlands Avenue,51.42283,-0.37597,bus,111
490016328S,490016328S,Courtlands Avenue,51.47373,-0.27704,bus,R68
490016328W,490016328W,Courtlands Avenue,51.47452,-0.27925,bus,R68
490G00005664,490G00005664,Courtlands Avenue,51.45413,0.02244,bus,"321, 122, 178, N21, 621"
490G00005665,490G00005665,Courtlands Avenue,51.42289,-0.37614,bus,"111, R70"
490G00016328,490G00016328,Courtlands Avenue,51.47452,-0.27925,bus,R68
490005666E,490005666E,Courtman Road,51.6028,-0.08873,bus,"144, 217, 231, 617, 444"
490005666W,490005666W,Courtman Road,51.60266,-0.08807,bus,"444, 617, 231, 217, 144"
490G00005666,490G00005666,Courtman Road,51.6028,-0.08873,bus,"144, 217, 231, 617, 444"
490014110B,490014110B,Courtney Road,51.3716,-0.11548,bus,"645, 407, 410"
490G00019781,490G00019781,Courtney Road,51.3716,-0.11548,bus,"407, 645, 410"
490005677S,490005677S,Courtwood Primary School,51.34467,-0.03674,bus,353
490G00005677,490G00005677,Courtwood Primary School,51.34467,-0.03674,bus,353
490020165S,490020165S,Courtyard Marriott Hotel,51.48095,-0.43375,bus,
490G00020165,490G00020165,Courtyard Marriott Hotel,51.48095,-0.43375,bus,
490006389E,490006389E,Covelees Wall,51.51209,0.06474,bus,"678, 376, 262, N551, 129"
490G00006389,490G00006389,Covelees Wall,51.5121,0.06338,bus,"129, N551, 262, 376, 678"
490005678N,490005678N,Covent Garden Market East Side,51.48234,-0.12751,bus,"452, 87, 77, 196, N87"
490005678X,490005678X,Covent Garden Market East Side,51.48347,-0.12698,bus,"N87, 196, 77, 87, 452"
490G00005678,490G00005678,Covent Garden Market East Side,51.48234,-0.12751,bus,"452, 87, 77, 196, N87"
490005679N,490005679N,Coventry Cross Estate,51.52222,-0.01046,bus,D8
490G00005679,490G00005679,Coventry Cross Estate,51.52222,-0.01046,bus,D8
490013311OA,490013311OA,Coventry Road,51.56327,0.06756,bus,"679, 366, 150, 145, 128"
490013311OB,490013311OB,Coventry Road,51.56292,0.06776,bus,"123, 167, 179, 296, 364, 396, 677, 667, 462"
490G00013311,490G00013311,Coventry Road,51.56292,0.06776,bus,"677, 667, 396, 462, 296, 364, 167, 179, 128, 123, 145, 150, 366, 679"
490019466E,490019466E,Coventry Road / Granville Road,51.56348,0.0697,bus,364
490019466W,490019466W,Coventry Road / Granville Road,51.56398,0.07165,bus,364
490019467W,490019467W,Coventry Road / Granville Road,51.56396,0.06846,bus,364
490G00019466,490G00019466,Coventry Road / Granville Road,51.56396,0.06846,bus,364
490019468E,490019468E,Coventry Road / Perth Road,51.56819,0.08015,bus,364
490G00019468,490G00019468,Coventry Road / Perth Road,51.56819,0.08015,bus,364
490002236Z,490002236Z,Coventry Street / Leicester Square,51.5104,-0.13184,bus,
490G00002236,490G00002236,Coventry Street / Leicester Square,51.5104,-0.13184,bus,
490005686N,490005686N,Cowbridge Lane,51.54102,0.07417,bus,368
490005686S,490005686S,Cowbridge Lane,51.54109,0.07427,bus,368
490G00005686,490G00005686,Cowbridge Lane,51.54102,0.07417,bus,368
490011531N,490011531N,Cowbridge Road,51.58887,-0.28378,bus,"N98, 324, 688, 79, 628"
490G00011531,490G00011531,Cowbridge Road,51.58887,-0.28378,bus,"628, 688, N98, 79, 324"
490005687DD,490005687DD,Cowgate Road,51.53453,-0.3472,bus,"E6, 92, 95, 105"
490005687N,490005687N,Cowgate Road,51.53516,-0.34722,bus,"105, 95, 92, E6"
490G00005687,490G00005687,Cowgate Road,51.53453,-0.3472,bus,"92, E6, 95, 105"
490005688N,490005688N,Cowley Mill Road,51.53836,-0.48235,bus,"222, U5"
490005688S,490005688S,Cowley Mill Road,51.53832,-0.48203,bus,"U5, 222"
490G00005688,490G00005688,Cowley Mill Road,51.53836,-0.48235,bus,"222, U5"
490005689E,490005689E,Cowley Mill Road / St Johns Road,51.54077,-0.49223,bus,
490005689S,490005689S,Cowley Mill Road / St Johns Road,51.54075,-0.49108,bus,
490G00005689,490G00005689,Cowley Mill Road / St Johns Road,51.54075,-0.49108,bus,
400G4406089A,400G4406089A,Cox Lane,51.363262,-0.275116,bus,418
490007320N,490007320N,Cox Lane,51.3696,-0.2998,bus,K2
490007320S2,490007320S2,Cox Lane,51.36935,-0.30011,bus,K2
490G00007320,490G00007320,Cox Lane,51.36935,-0.30011,bus,K2
40004406089A,40004406089A,Cox Lane / Epsom & Ewell High School,51.363262,-0.275116,bus,418
490005366S,490005366S,Craignair Road,51.44819,-0.11309,bus,"432, 415, 2, N2"
490006080N,490006080N,Craignair Road,51.44897,-0.11313,bus,"2, 432, 415, N2"
490G00005366,490G00005366,Craignair Road,51.44819,-0.11309,bus,"N2, 2, 415, 432"
490005693E,490005693E,Cranbourne Road,51.59627,-0.41282,bus,H13
490005693W,490005693W,Cranbourne Road,51.59595,-0.41342,bus,H13
490005694D,490005694D,Cranbourne Road,51.54968,0.04828,bus,"304, 101, 474"
490G00005693,490G00005693,Cranbourne Road,51.59595,-0.41342,bus,H13
490G000469,490G000469,Cranbourne Road,51.54968,0.04828,bus,"304, 101, 474"
490007245N,490007245N,Cranbrook Primary School,51.57176,0.05543,bus,"366, 145"
490007245S,490007245S,Cranbrook Primary School,51.57134,0.05601,bus,"145, 366"
490G00007245,490G00007245,Cranbrook Primary School,51.57176,0.05543,bus,"366, 145"
490005696N,490005696N,Cranbrook Road,51.47109,-0.02214,bus,"47, 225"
490005696S,490005696S,Cranbrook Road,51.47064,-0.02144,bus,"225, 47"
490005697S,490005697S,Cranbrook Road,51.56544,0.06493,bus,"366, 145"
490005698E,490005698E,Cranbrook Road,51.4647,-0.38166,bus,"116, 117, 235, 237, 423, 635"
490G00005697,490G00005697,Cranbrook Road,51.56544,0.06493,bus,"145, 366"
490G00005698,490G00005698,Cranbrook Road,51.4647,-0.38166,bus,"116, 117, 423, 635, 237, 235"
490G000470,490G000470,Cranbrook Road,51.47064,-0.02144,bus,"47, 225"
490005700N,490005700N,Crane Avenue,51.4591,-0.331,bus,"267, H22"
490005700S,490005700S,Crane Avenue,51.45848,-0.33057,bus,"H22, 267"
490G00005700,490G00005700,Crane Avenue,51.4591,-0.331,bus,"267, H22"
490023077W,490023077W,Crane Park,51.44366,-0.35772,bus,969
490G00023077,490G00023077,Crane Park,51.44366,-0.35772,bus,969
490005701W,490005701W,Crane Valley Walkway,51.45376,-0.39698,bus,H26
490G00005701,490G00005701,Crane Valley Walkway,51.45376,-0.39698,bus,H26
490013596E,490013596E,Craneswater,51.48131,-0.41974,bus,"N9, H98, 222, 111, 105, 81"
490013596W,490013596W,Craneswater,51.481,-0.42081,bus,"81, 105, 222, H98, 111, N9"
490G00013596,490G00013596,Craneswater,51.48131,-0.41974,bus,"222, H98, N9, 111, 105, 81"
490016642N,490016642N,Cranfield Walk,51.46151,0.02615,bus,"178, 335"
490016642S,490016642S,Cranfield Walk,51.4616,0.02637,bus,"335, 178"
490G00016642,490G00016642,Cranfield Walk,51.46151,0.02615,bus,"178, 335"
490005703N,490005703N,Cranford Community School,51.48717,-0.40527,bus,"H28, 105"
490005703S,490005703S,Cranford Community School,51.48672,-0.40533,bus,"105, H28"
490G00005703,490G00005703,Cranford Community School,51.48672,-0.40533,bus,"H28, 105"
490000384Z,490000384Z,Cranford Lane,51.47612,-0.42529,bus,"423, 285, 90"
490005705S,490005705S,Cranford Lane,51.48421,-0.38081,bus,"H32, 111, 482"
490008114N,490008114N,Cranford Lane,51.48273,-0.38159,bus,"H32, 482"
490G000035,490G000035,Cranford Lane,51.47612,-0.42529,bus,"423, 285, 90"
490G00005705,490G00005705,Cranford Lane,51.48273,-0.38159,bus,"482, 111, H32"
490012243E,490012243E,Cranford Lane / Redwood Estate,51.48519,-0.40483,bus,"111, H28"
490012243W,490012243W,Cranford Lane / Redwood Estate,51.48486,-0.40384,bus,"H28, 111"
490G00012243,490G00012243,Cranford Lane / Redwood Estate,51.48519,-0.40483,bus,"111, H28"
490005707W,490005707W,Cranford Library / the Parkway,51.47833,-0.40652,bus,"81, N9, 222, H98"
490G00005707,490G00005707,Cranford Library / the Parkway,51.47833,-0.40652,bus,"H98, N9, 81, 222"
490000414Y,490000414Y,Cranham Place,51.54276,0.28333,bus,370
490000414Z,490000414Z,Cranham Place,51.54287,0.284,bus,370
490G000063,490G000063,Cranham Place,51.54287,0.284,bus,370
490005709W,490005709W,Cranham Road,51.57449,0.20357,bus,"294, 165, 674"
490009496E,490009496E,Cranham Road,51.57472,0.20412,bus,"294, 165, 674"
490G00005709,490G00005709,Cranham Road,51.57449,0.20357,bus,"674, 165, 294"
490005710N,490005710N,Cranleigh Gardens,51.33335,-0.07668,bus,"685, 403"
490011691A,490011691A,Cranleigh Gardens,51.3762,-0.19301,bus,"164, 154, 151, 280, N44"
490011691P,490011691P,Cranleigh Gardens,51.3758,-0.19297,bus,"154, 280, 151, N44, 164"
490G00005710,490G00005710,Cranleigh Gardens,51.33335,-0.07668,bus,"403, 685"
490G00011691,490G00011691,Cranleigh Gardens,51.3758,-0.19297,bus,"N44, 151, 154, 164, 280"
490005712N,490005712N,Cranley Gardens,51.58651,-0.14715,bus,"134, 43"
490005712S1,490005712S1,Cranley Gardens,51.5857,-0.14703,bus,"134, 43"
490G00005712,490G00005712,Cranley Gardens,51.58651,-0.14715,bus,"43, 134"
490003149N,490003149N,Cranmer Terrace,51.42807,-0.17622,bus,"493, G1"
490005714S,490005714S,Cranmer Terrace,51.42807,-0.1769,bus,"155, 280, 264"
490G00003149,490G00003149,Cranmer Terrace,51.42807,-0.17622,bus,"493, G1"
490G00005714,490G00005714,Cranmer Terrace,51.42807,-0.1769,bus,"280, 264, 155"
490005715N,490005715N,Cranston Park Avenue,51.54735,0.247,bus,370
490005715S,490005715S,Cranston Park Avenue,51.54672,0.24729,bus,370
490G00005715,490G00005715,Cranston Park Avenue,51.54735,0.247,bus,370
490014101S1,490014101S1,Cranwell Close,51.52062,-0.01792,bus,108
490014101S2,490014101S2,Cranwell Close,51.52133,-0.01799,bus,108
490G00014101,490G00014101,Cranwell Close,51.52062,-0.01792,bus,108
490005718E,490005718E,Cranwich Road,51.57482,-0.08276,bus,"253, 254, 310, N253"
490005718W,490005718W,Cranwich Road,51.57477,-0.0814,bus,"N253, 310, 253, 254"
490G00005718,490G00005718,Cranwich Road,51.57482,-0.08276,bus,"254, 253, 310, N253"
490014994N,490014994N,Craven Close,51.51844,-0.40941,bus,"696, 697, N207, 427"
490G00014994,490G00014994,Craven Close,51.51844,-0.40941,bus,"697, 696, N207, 427"
490005719E,490005719E,Craven Gardens,51.42463,-0.19333,bus,200
490005719W,490005719W,Craven Gardens,51.42444,-0.19449,bus,200
490G00005719,490G00005719,Craven Gardens,51.42463,-0.19333,bus,200
490005720E,490005720E,Craven Park,51.54082,-0.25553,bus,"18, N18"
490005720W,490005720W,Craven Park,51.54029,-0.25437,bus,"N18, 18"
490G00005720,490G00005720,Craven Park,51.54029,-0.25437,bus,"18, N18"
490005722W,490005722W,Craven Road,51.36954,0.11817,bus,R9
490018253W,490018253W,Craven Road,51.51469,-0.17712,bus,
490G00005722,490G00005722,Craven Road,51.36954,0.11817,bus,R9
490G00018253,490G00018253,Craven Road,51.51469,-0.17712,bus,
490002178Z,490002178Z,Crawford Crescent,51.31315,-0.14757,bus,404
490G000616,490G000616,Crawford Crescent,51.31315,-0.14757,bus,404
490011463S,490011463S,Cray Road / Foots Cray High Street,51.41798,0.11752,bus,"R11, 51, 321"
490G00011463,490G00011463,Cray Road / Foots Cray High Street,51.41798,0.11752,bus,"R11, 321, 51"
490005729E,490005729E,Cray Valley Road,51.39004,0.10043,bus,"661, 273"
490005729N,490005729N,Cray Valley Road,51.39212,0.10474,bus,R3
490005729W,490005729W,Cray Valley Road,51.38995,0.10053,bus,"273, 661"
490G00005729,490G00005729,Cray Valley Road,51.39212,0.10474,bus,"273, 661, R3"
490005725D,490005725D,Crayford Bridge,51.45112,0.17939,bus,"492, 428, 96"
490G00005725,490G00005725,Crayford Bridge,51.45112,0.17939,bus,"428, 492, 96"
490005726F,490005726F,Crayford Bridge Sainsbury's,51.45019,0.17868,bus,"96, 492, 428"
490G00005726,490G00005726,Crayford Bridge Sainsbury's,51.45019,0.17868,bus,"492, 428, 96"
490005727G,490005727G,Crayford High Street,51.45234,0.1775,bus,492
490005727H,490005727H,Crayford High Street,51.45263,0.17789,bus,492
490G00005727,490G00005727,Crayford High Street,51.45263,0.17789,bus,492
490001073N,490001073N,Crayford Station,51.44791,0.1809,bus,492
490001073P,490001073P,Crayford Station,51.44818,0.18093,bus,492
490005728J,490005728J,Crayford Town Hall,51.45046,0.18081,bus,"492, 428, 96"
490005728K,490005728K,Crayford Town Hall,51.45028,0.18067,bus,"96, 492, 428"
490G00005728,490G00005728,Crayford Town Hall,51.45028,0.18067,bus,"428, 492, 96"
490012859N,490012859N,Crease Park,51.39709,-0.02917,bus,"352, 367"
490012859S,490012859S,Crease Park,51.39709,-0.02917,bus,"352, 367"
490G00012859,490G00012859,Crease Park,51.39709,-0.02917,bus,"352, 367"
490005733K,490005733K,Creek Road,51.48019,-0.02323,bus,47
490005734E,490005734E,Creek Road,51.52189,0.09875,bus,
490G00005733,490G00005733,Creek Road,51.48019,-0.02323,bus,47
490G00005734,490G00005734,Creek Road,51.52189,0.09875,bus,
490010309E,490010309E,Creek Road / Norman Road,51.4815,-0.01435,bus,"188, N1, N199, 199"
490010309W,490010309W,Creek Road / Norman Road,51.48136,-0.01393,bus,"N199, N1, 199, 188"
490G00010309,490G00010309,Creek Road / Norman Road,51.48136,-0.01393,bus,"188, 199, N1, N199"
490005736E,490005736E,Creekside,51.48141,-0.01724,bus,"188, 199, N199, N1"
490005736W,490005736W,Creekside,51.48122,-0.01815,bus,"N1, N199, 199, 188"
490G00005736,490G00005736,Creekside,51.48122,-0.01815,bus,"188, N199, 199, N1"
490000428Y,490000428Y,Creighton Avenue,51.59587,-0.1508,bus,234
490000428Z,490000428Z,Creighton Avenue,51.59614,-0.15099,bus,234
490004930E,490004930E,Creighton Avenue,51.52856,0.04142,bus,104
490G00004930,490G00004930,Creighton Avenue,51.52856,0.04142,bus,104
490G000077,490G000077,Creighton Avenue,51.59614,-0.15099,bus,234
490005738E,490005738E,Crescent Drive,51.38895,0.06803,bus,"208, N199, R3, R7"
490005738W,490005738W,Crescent Drive,51.38861,0.06712,bus,"R7, 208, R3, N199"
490G00005738,490G00005738,Crescent Drive,51.38895,0.06803,bus,"N199, 208, R7, R3"
490013974N,490013974N,Crescent Parade,51.53387,-0.45268,bus,"278, 698, 697, U2"
490013974S,490013974S,Crescent Parade,51.53316,-0.45249,bus,"U2, 698, 697, 278"
490G00013974,490G00013974,Crescent Parade,51.53316,-0.45249,bus,"278, 698, 697, U2"
490005741N,490005741N,Crescent Road,51.53493,0.02224,bus,"325, 678"
490005741S,490005741S,Crescent Road,51.53572,0.02226,bus,"678, 325"
490005742E,490005742E,Crescent Road,51.48788,0.07315,bus,"658, 51, 53, N53"
490005743N,490005743N,Crescent Road,51.43115,0.10213,bus,"51, 625, 492, 286, 269, 233, 229, 160"
490005744N,490005744N,Crescent Road,51.64424,-0.16586,bus,"184, 307, 326, 383, 626"
490006284W,490006284W,Crescent Road,51.64324,-0.16632,bus,"626, 383, 326"
490019479S,490019479S,Crescent Road,51.63101,-0.06071,bus,192
490G00005741,490G00005741,Crescent Road,51.53572,0.02226,bus,"678, 325"
490G00005744,490G00005744,Crescent Road,51.64424,-0.16586,bus,"626, 383, 326, 307, 184"
490G00005745,490G00005745,Crescent Road,51.48788,0.07315,bus,"53, 51, N53, 658"
490G00005747,490G00005747,Crescent Road,51.43115,0.10213,bus,"286, 492, 625, 51, 160, 229, 269, 233"
490G00006444,490G00006444,Crescent Road,51.63101,-0.06071,bus,192
490002359HE,490002359HE,Crescent Road / Alexandra Palace,51.5988,-0.12365,bus,184
490G00002359,490G00002359,Crescent Road / Alexandra Palace,51.5988,-0.12365,bus,184
