station_name,latitude,longitude,mode,lines,station_id
Berwyn Road,51.46394,-0.27989,bus,"33, 337, 493, 969, N33",490003941W
Berwyn Road,51.46426,-0.27871,bus,"33, 337, 493, 969, N33",490005407E
Bestwood Street,51.48954,-0.04128,bus,"188, 47, N1",490003944ZC
Bestwood Street,51.48976,-0.04189,bus,"188, 47, N1",490003944N
Betchworth Way,51.34741,-0.01953,bus,"64, 664",490003945E
Betchworth Way,51.34785,-0.01795,bus,"64, 664",490003945W
Bethany Waye,51.45363,-0.42858,bus,"116, H25",490003791W
Bethany Waye,51.45381,-0.4282,bus,"116, H25",490003788E
Bethel Road,51.46029,0.12125,bus,"486, 89, 96, B16, N89",490003948E
Bethel Road,51.46036,0.12013,bus,"486, 89, 96, B16, N89",490003948W
Bethell Avenue,51.56924,0.06461,bus,"123, 128, 150, 167, 179, 296, 396, 462, 667, 677, 679",490003947S
Bethell Avenue,51.57024,0.06389,bus,"123, 128, 150, 167, 179, 296, 396, 462, 667, 677, 679",490003947N
Bethnal Green,51.52672839,-0.053074702,London Underground,Central,53.0
Bethnal Green,51.52350343,-0.057862441,London Overground,unknown,130.0
Bethnal Green Station,51.52688,-0.05564,bus,"106, 254, N253",490000022C
Bethnal Green Station,51.5274,-0.05455,bus,"309, 8, D6, N8",490000022B
Bethnal Green Station,51.52746,-0.05665,bus,"388, 8, D3, N8",490000022D
Bethnal Green Station,51.52813,-0.05511,bus,"106, 254, 309, 388, D3, D6, N253",490000022A
Bethnal Grn Rd / Shoreditch High St Stn,51.52372,-0.07654,bus,"388, 8, N8",490006398J
Bethune Road,51.52436,-0.26116,bus,440,490000157N
Bethune Road,51.5746,-0.08422,bus,"253, 254, 310, N253",490003304W
Bethune Road,51.57462,-0.08519,bus,"253, 254, 310, N253",490003304E
Bethwin Road,51.48052,-0.10296,bus,P5,490003055N
Bethwin Road,51.48056,-0.1025,bus,P5,490004255S
Betjeman Close,51.59057,-0.36782,bus,183,490003952W
Betstyle Circus,51.6163,-0.13987,bus,"184, 232, 251, 298, 34, 382, N91",490003953D
Betstyle Circus,51.61725,-0.14197,bus,"251, 34",490003953G
Betstyle Circus,51.61733,-0.14084,bus,298,490003953E
Betstyle Circus,51.61797,-0.14152,bus,"184, 232, 251, 298, 34, 382, N91",490003953S
Betstyle Road,51.6164,-0.13808,bus,"184, 232, 251, 298, 34, 382, N91",490011439E
Betstyle Road,51.6182,-0.14001,bus,298,490003953F
Betterton Road,51.52409,0.17555,bus,287,490003954W
Betterton Road,51.52409,0.1766,bus,"287, 365",490003954E
Betts Way,51.40967,-0.06294,bus,"157, 354, 358, N3",490003955AG
Beulah Crescent / Beulah Family Church,51.4062,-0.09872,bus,450,490003956S
Beulah Family Church,51.40633,-0.0995,bus,450,490003956N
Beulah Hill,51.41282,-0.09239,bus,450,490003957S1
Beulah Hill,51.41316,-0.09252,bus,450,490003957S2
Beulah Hill / All Saints Church,51.41098,-0.08738,bus,"196, 249, 468, N68, SL6",490003242S
Beulah Road,51.40341,-0.1005,bus,450,490003958S
Beulah Road,51.40369,-0.10052,bus,450,490003958N
Beulah Spa,51.41424,-0.0925,bus,"196, 249, 468, N68, SL6",490003959S
Beulah Spa,51.41453,-0.09291,bus,"196, 249, 468, N68, SL6",490003959N
Bevan Road,51.65072,-0.15739,bus,384,490020357W
Bevenden Street,51.52979,-0.08671,bus,"141, 21, 76, N271",490003960S
Bevenden Street,51.53051,-0.08632,bus,"141, 21, 76, N271",490010126N
Beverley Avenue,51.464,-0.37705,bus,H28,490003961S
Beverley Gardens,51.57031,-0.28745,bus,223,490003962S
Beverley Gardens,51.57046,-0.2878,bus,223,490003962N
Beverley Road,51.31202,-0.0842,bus,439,490020222S
Beverley Road,51.31217,-0.08461,bus,439,490018138N
Beverley Road,51.31257,-0.08486,bus,439,490020222N
Beverley Road,51.47051,-0.24493,bus,485,490018231S
Beverley Road,51.47053,-0.24514,bus,"209, 378, 485, 533, 969, N22",490018231N
Beverley Road,51.49934,-0.38217,bus,120,490003966D
Beverley Road,51.55268,0.13674,bus,"5, EL2, N15",490003965W
Beverley Road,51.607,0.00111,bus,"275, 675",490003964E
Beverley Way / Goals Sports Centre,51.40376,-0.24182,bus,265,490003963N
Bexhill Road,51.45261,-0.03035,bus,284,490006967Z
Bexhill Road,51.45274,-0.03039,bus,284,490006967Y
Bexley / Black Prince,51.44777,0.15315,bus,unknown,490004074W
Bexley / Black Prince,51.44801,0.15323,bus,unknown,490004074E
Bexley Lane,51.45173,0.17475,bus,96,490003980M
Bexley Lane,51.4519,0.17387,bus,96,490003980L
Bexley Lane / Cleeve Park School,51.42923,0.11846,bus,"669, B14",490005386N
Bexley Lane / Cleeve Park School,51.42932,0.11855,bus,"669, B14",490005386S
Bexley Library,51.44233,0.15091,bus,"132, 229, 492, 601, 669, B12, N21",490003984G
Bexley Library,51.44239,0.1507,bus,"132, 229, 492, 601, 669, B12, N21",490003984F
Bexley Park,51.435015,0.171658,bus,B12,2400A035760A
Bexley Park,51.435149,0.173203,bus,"601, B12",2400A035780A
Bexley Rail Station,51.440219,0.147903,bus,"132, 229, 269, 669, N21, Southeastern",910GBEXLEY
Bexley Road / Crown Woods School,51.45166,0.07663,bus,"621, 624, 658, 660",490016229E
Bexley Road / Glenesk Road,51.45141,0.06629,bus,"132, 162, 286, 624, 660, B15, N21",490007227W
Bexley Road / Glenesk Road,51.45176,0.06727,bus,"132, 162, 286, 621, 624, 660, B15, N21",490007227E
Bexley Station,51.44053,0.14826,bus,unknown,4900BEXLEY1
Bexley Station,51.44147,0.14767,bus,"132, 229, 669, N21",490001024E
Bexley Station,51.44172,0.14717,bus,"132, 229, 669, N21",490001024D
Bexley War Memorial,51.44157,0.14598,bus,"132, 229, 269, 669, N21",490003988E
Bexley War Memorial,51.44211,0.14488,bus,"132, 269, N21",490003988B
Bexleyheath / Highland Road,51.45578,0.15072,bus,"132, 229, 492, 96, B12, N21",490003972E
Bexleyheath / Highland Road,51.45579,0.15006,bus,"132, 229, 492, 96, B12, N21",490003972W
Bexleyheath / Lion Road,51.45771,0.13734,bus,"422, 486, 89, 96, B11, B12, B14, B15, B16, N89, SL3",490009203E
Bexleyheath / Lion Road,51.45791,0.13523,bus,"422, 486, 89, 96, B11, B12, B14, B15, B16, N89, SL3",490009203C
Bexleyheath Bus Garage,51.45962,0.15287,bus,"229, 601, 602, 669, 89, B11, B16, N89",490003974N1
Bexleyheath Bus Garage,51.45962,0.15295,bus,"229, 601, 602, 669, 89, B11, B16, N89",490003974S2
Bexleyheath Bus Garage,51.46015,0.15273,bus,"229, 601, 602, 669, 89, N89",490003974N2
Bexleyheath Bus Garage,51.46034,0.15354,bus,unknown,490003974S1
Bexleyheath Clock Tower,51.45647,0.14674,bus,"132, 229, 269, 301, 401, 492, B12, N21",490003975L
Bexleyheath Clock Tower,51.45648,0.14643,bus,"132, 229, 269, 301, 401, 422, 486, 492, 89, 96, B11, B12, B15, B16, N21, N89",490003975M
Bexleyheath Library,51.45583,0.14403,bus,"B13, B14",490003976Z
Bexleyheath Library,51.45596,0.14395,bus,"132, 229, 269, 301, 401, 422, 486, 492, 89, 96, B11, B12, B13, B14, B15, B16, N21, N89, SL3",490003976E
Bexleyheath Rail Station,51.4635,0.133735,bus,"422, B11, B12, B15, SL3, Southeastern, Thameslink",910GBXLYHTH
Bexleyheath Station,51.46338,0.13356,bus,unknown,4900BXLYHTH2
Bexleyheath Station,51.46361,0.13347,bus,unknown,4900BXLYHTH1
Bexleyheath Station,51.46446,0.1329,bus,"422, B11, B12, B15, SL3",490001025B
Bexleyheath Station,51.46469,0.13283,bus,"422, B11, B12, B15, SL3",490001025A
Bickley Park Road / St Georges Church,51.40161,0.0493,bus,"162, 269",490012692W
Bickley Park Road / St Georges Church,51.40163,0.04814,bus,"162, 269",490012692E
Bickley Rail Station,51.400104,0.045241,bus,"162, 269, 336, R7, SL3, Southeastern, Thameslink",910GBICKLEY
Bickley Station,51.39902,0.0472,bus,R7,490018559W
Bickley Station,51.39906,0.04603,bus,R7,490018559E1
Bickley Station,51.40012,0.04524,bus,unknown,4900BICKLEY1
Bickley Street,51.42605,-0.16575,bus,"127, 264, 270, 280, 333, 355, 44, 57, 77, G1, N44",490003990P
Biddulph Road,51.34635,-0.10302,bus,"312, 407, 466, 60, N68",490003117B
Biddulph Road,51.34712,-0.10273,bus,"312, 407, 466, 60, N68",490003117A
Bideford Avenue,51.53357,-0.32247,bus,"95, E5",490013466E
Biggin Hill,51.41882,-0.10365,bus,"196, 249, 468, N68, SL6",490003992S
Biggin Hill,51.41891,-0.10502,bus,"196, 249, 468, N68, SL6",490003992N
Biggin Hill / Black Horse,51.31615,0.03295,bus,"246, 320, 464, R2, R8",490008533N
Biggin Hill / Black Horse,51.3163,0.03309,bus,"246, 320, 464, R2, R8",490008533S
Biggin Hill Airport / Passenger Terminal,51.33076,0.02684,bus,"246, 320, 664, 684, R2",490003993N
Biggin Hill Airport / Passenger Terminal,51.33238,0.02751,bus,"246, 320, 664, 684, R2",490003993S
Biggin Hill Library & Pool,51.31223,0.03499,bus,R8,490020292E
Biggin Hill Memorial Museum,51.32801,0.02304,bus,"246, 320, 664, 684, R2",490002120Z
Biggin Hill Memorial Museum,51.32869,0.02323,bus,"246, 320, 664, 684, R2",490007746N
Biggin Hill Valley,51.31019,0.0265,bus,"320, R2",490003996S
Bignold Road,51.55306,0.02407,bus,"308, 58",490003999N
Bignold Road,51.55376,0.02356,bus,"308, 58",490003999S
Bigs Hill Wood,51.45239,0.16805,bus,96,490004000W
Bigs Hill Wood,51.45259,0.16862,bus,96,490004000E
Bigwood Road,51.57999,-0.18611,bus,631,490018801Z
Bigwood Road,51.5801,-0.1865,bus,631,490018801N
Billet Lane,51.56274,0.21631,bus,"165, 193, 248, 372",490004001B
Billet Lane,51.56313,0.21654,bus,"165, 193, 248, 372",490004001A
Billet Road,51.59849,-0.03587,bus,W15,490004003N
Billingsgate Market,51.5062,-0.01048,bus,"D3, D8",490004005S
Billingsgate Market,51.50631,-0.01069,bus,"D3, D8",490004005N
Bilton Road,51.4773,0.19325,bus,"99, N89",490004006W
Bilton Road,51.47758,0.19198,bus,"99, N89",490004006E
Bilton Way / Mollison Avenue,51.66351,-0.02787,bus,491,490013230S
Bilton Way / Mollison Avenue,51.66365,-0.02799,bus,491,490013230N
Bincote Road / Enfield Road,51.65405,-0.11011,bus,unknown,490002222Z
Bincote Road / Enfield Road,51.65411,-0.11031,bus,unknown,490002222Y
Binfield Road / Stockwell Station,51.47259,-0.12315,bus,"196, P5",4900019445
Bingham Road,51.38041,-0.06278,bus,"130, 367, 689",490004007S
Bingham Road,51.38089,-0.06312,bus,"130, 367, 689",490004007N
Birch Close,51.621316,0.046721,bus,W14,150042020006
Birch Close,51.621587,0.046632,bus,W14,150G00000939
Birch Green,51.436143,-0.503188,bus,"203, 216",40004402021A
Birch Green,51.436344,-0.501383,bus,"203, 216",400G4402021A
Birch Grove,51.50929,-0.28406,bus,"207, N207, N7",490004009E
Birch Grove,51.50946,-0.28539,bus,"207, N207, N7",490004009W
Birch Road,51.5866,0.16252,bus,"252, 651",490004010S
Birch Road,51.5872,0.16205,bus,"252, 651",490004010N
Birch Tree Avenue,51.36319,0.0038,bus,138,490004013N
Birch Tree Avenue / Layhams Rd,51.36144,0.00307,bus,138,490004011N
Birch Tree Avenue / North,51.36403,0.00358,bus,138,490019482N
Birch Tree Way,51.37488,-0.06625,bus,"119, 194, 198, 466",490004014W
Birch Tree Way,51.37521,-0.06543,bus,"119, 194, 198, 466",490004014E
Birch Walk,51.48167,0.16885,bus,"180, 99",490004015W
Birch Walk,51.48224,0.16781,bus,"180, 99",490004015E
Birchwood Avenue,51.39742,-0.03616,bus,367,490004018W
Birchwood Avenue,51.39772,-0.03654,bus,367,490004018E
Birchwood Avenue,51.43352,0.11186,bus,269,490004016W
Birchwood Avenue,51.4336,0.11252,bus,269,490004016E
Birchwood Avenue,51.59095,-0.14841,bus,"102, 234, 603, 653",490004017K
Birchwood Corner,51.404625,0.159664,bus,233,2400A020760A
Birchwood Corner,51.405615,0.157654,bus,233,2400A020790A
Birchwood Drive,51.424898,0.177953,bus,B12,2400A020260A
Birchwood Drive,51.425693,0.178753,bus,B12,2400103713
Birchwood Road,51.39359,0.08879,bus,61,490004022E
Birchwood Road,51.39376,0.08844,bus,61,490004022N
Bird In Bush Road,51.47903,-0.07111,bus,"363, 63, N63",490015073N
Bird In Bush Road,51.47936,-0.07117,bus,"363, 63, N63",490015073S
Bird In Bush Road,51.4802,-0.06733,bus,"381, 78, N381",490004027S
Bird In Bush Road,51.48082,-0.06707,bus,"381, 78, N381",490004027N
Bird In Hand,51.448248,0.194147,bus,"428, 96",2400A019750A
Bird In Hand Lane,51.40381,0.03957,bus,"162, 269",490004029E
Bird In Hand Lane,51.40408,0.03879,bus,"162, 269",490004029N
Birdhurst Gardens,51.3652,-0.09023,bus,"433, 64",490005575S
Birdhurst Gardens,51.36567,-0.09013,bus,"433, 64",490005575N
Birdhurst Road / South Croydon Station,51.36184,-0.0905,bus,"433, 64",490004026B
Birdhurst Road / South Croydon Station,51.36213,-0.0918,bus,"433, 64",490001258A
Birkbeck,51.403893,-0.055733,bus,"354, 356, Southern, Tram",HUBBIR
Birkbeck (Tramlink),51.40304289,-0.054580141,Tramlink,unknown,431.0
Birkbeck Avenue,51.54048,-0.34779,bus,"105, 92, E6",490004030NN
Birkbeck Road,51.61563,-0.24066,bus,"240, 605, 628, 688",490004031W
Birkbeck Road,51.61564,-0.23965,bus,"240, 628, 688",490004031E
Birkbeck Station,51.40484,-0.05635,bus,"354, 356",490001027BB
Birkbeck Station,51.40515,-0.05648,bus,"354, 356",490001027BA
Birkdale Road,51.52768,-0.29976,bus,226,490002342HY
Birkdale Road,51.52783,-0.29965,bus,226,490002342HZ
Birstall Road / Seven Sisters Stn,51.5818,-0.07539,bus,"259, 279, N279",490004037BE
Bisham Gardens,51.57032,-0.14596,bus,"143, 210, 263, 310, N271",490004038R
Bishop's Bridge / Paddington Station,51.51823,-0.17976,bus,16,49004039W2
Bishop's Bridge / Paddington Station,51.51851,-0.17927,bus,"16, 46",490G00004040
Bishop's Bridge / Paddington Station,51.51934,-0.17833,bus,46,490004039E
Bishop's Park Road,51.47428,-0.21351,bus,"220, 430, 74, N33, N72, N74",490004044S
Bishop's Park Road,51.47489,-0.21437,bus,"220, 430, 74, N33, N72, N74",490005444N
Bishops Bridge / Paddington Station,51.51851,-0.17927,bus,46,49004039W1
Bishops Bridge Road / Little Venice,51.51973,-0.17842,bus,"18, N18",490004039S
Bishops Bridge Road / Little Venice,51.52042,-0.17928,bus,"18, 46, N18",490014250E
Bishops Bridge Road / Westbourne Terrace,51.51775,-0.18136,bus,"23, 27, 36, 7, N27, N7",490014406E1
Bishops Grove,51.58041,-0.16878,bus,H3,490010657Z
Bishopsford Road,51.38742,-0.18176,bus,80,490009860W
Bishopsford Road,51.38836,-0.18302,bus,80,490009860E
Bishopsford Road,51.39427,-0.17471,bus,"45, N133",490014182W
Bishopsford Road,51.39435,-0.17416,bus,"45, N133",490014182E
Bishopsford Road / Rose Hill Roundabout,51.38493,-0.18889,bus,"280, N44, S1",490015405RJ
Bishopsford Road / Rose Hill Roundabout,51.38553,-0.18822,bus,"280, N44, S1",490015405RH
Bishopsgate,51.51345,-0.08499,bus,"25, 26, 8, N25, N26, N550, N551, N8",490015079E
Bishopsgate,51.51592,-0.08114,bus,"100, N551",490004043N
Bispham Road,51.53156,-0.29014,bus,226,490013878H
Bisterne Avenue,51.58918,0.00302,bus,unknown,490002333ZH
Bittacy Hill,51.61274,-0.21606,bus,221,490004049S
Bittacy Hill,51.61306,-0.21549,bus,221,490004049E
Bittacy Rise,51.60928,-0.21974,bus,221,490004050S
Blackbird Cross,51.56565,-0.26653,bus,"182, 245, 297, 83, N83",490004051W
Blackbird Cross,51.56599,-0.2665,bus,"182, 245, 297, 83, N83",490004051E
Blackbird Hill,51.56456,-0.26299,bus,"182, 245, 297, 302, N98",490004052N
Blackbird Hill,51.5652,-0.26411,bus,"182, 245, 297, 302, N98",490004052S
Blackbrook Lane,51.40191,0.05422,bus,"162, 269",490004054W
Blackbrook Lane,51.40193,0.05299,bus,"162, 269",490004054E
Blackbrook Lane / Southborough Lane,51.39195,0.05409,bus,R7,490012252N
Blackfen Road / Boundary Road,51.45086,0.08834,bus,"132, N21",490004183W
Blackfen Road / Boundary Road,51.45126,0.08902,bus,"132, N21",490004183E
Blackfen Road / Days Lane,51.45083,0.10165,bus,"132, N21",490004059E1
Blackfen Road / Penhill Road,51.44802,0.11792,bus,"132, B13, N21",490004097E
Blackfen Road / Ramillies Road,51.4497,0.10906,bus,"132, N21",490011404E1
Blackfen Road / Ramillies Road,51.45011,0.10705,bus,"132, N21",490011404E2
Blackfen Road / Wellington Avenue,51.45041,0.10376,bus,"132, N21",490004059W1
Blackfen Road / Westwood Lane,51.45051,0.10417,bus,"132, N21",490004059E
Blackfen School For Girls,51.44877,0.11457,bus,"132, B13, N21",490004060E
Blackfen School For Girls,51.44906,0.11327,bus,"132, B13, N21",490004060W
Blackford Close,51.34965,-0.10735,bus,"166, 405, 645",490004062S
Blackford Close,51.35019,-0.10744,bus,"166, 405, 645",490004062N
Blackfriars,51.509613,-0.104166,London Underground,"40, 63, Circle, District, N63, N89, Southeastern, Thameslink",HUBBFR
Blackfriars Road,51.50685,-0.10352,bus,"381, N343, N381",490004063SM
Blackfriars Road,51.50688,-0.10397,bus,"381, N343, N381",490004063SL
Blackfriars Station,51.51146,-0.10214,bus,unknown,490000023S
Blackfriars Station,51.51199,-0.10289,bus,4,490000023BB
Blackfriars Station,51.51221,-0.10261,bus,4,490000023BA
Blackfriars Station  / North Entrance,51.51035,-0.10424,bus,"40, 63, N63, N89",490000023T
Blackfriars Station  / North Entrance,51.51239,-0.1043,bus,"40, 63, N63, N89",490G00020084
Blackfriars Station / North Entrance,51.51239,-0.1043,bus,"40, 63, N63, N89",490000023J
Blackfriars Station / South Entrance,51.50821,-0.1043,bus,"40, 63, N63, N89",490013934S
Blackfriars Station / South Entrance,51.5088,-0.10462,bus,"40, 63, N63, N89",490013934N
Blackheath / Royal Standard,51.47758,0.0191,bus,"108, 286, 335, 386, 422",490004065BA
Blackheath / Royal Standard,51.47771,0.02041,bus,"108, 202, 286, 335, 380, 386, 422, 53, 54, N53",490015264W1
Blackheath / Royal Standard,51.47801,0.01996,bus,202,490004065BB
Blackheath / Royal Standard,51.47839,0.02129,bus,"380, 422, 53, 54, N53",490004065BC
Blackheath Hospital,51.46373,0.00633,bus,"108, 54, 89, N89",490004066A
Blackheath Hospital,51.46396,0.00696,bus,"108, 54, 89, N89",490004066B
Blackheath Rise,51.4676,-0.01171,bus,"129, 199, N199, N89",490004068S
Blackheath Rise,51.46783,-0.01203,bus,"129, 199, N199, N89",490004068N
Blackheath Station,51.46515,0.00899,bus,"108, 202, 54",490001029C
Blackheath Station,51.46539,0.00907,bus,"89, N89",490001029B
Blackheath Station,51.46546,0.00925,bus,"108, 202, 54, 89, N89",490001029E
Blackhorse Court,51.49717,-0.08922,bus,"21, N21",490004071S
Blackhorse Lane,51.38554,-0.07273,Tramlink,197,490002017B
Blackhorse Lane,51.38605,-0.07131,Tramlink,197,490002017A
Blackhorse Rd Stn   / Blackhorse Lane,51.58717,-0.04169,bus,"123, N73",490000024D
Blackhorse Road,51.586768,-0.041185,London Underground,"Suffragette, Victoria",HUBBHO
Blackhorse Road,51.586768,-0.041185,London Overground,"Suffragette, Victoria",HUBBHO
Blackhorse Road Station,51.58622,-0.03981,bus,"158, 230, W11",490000024B
Blackhorse Road Station,51.58659,-0.04046,bus,"158, W11",490000024A
Blackhorse Road Station,51.58713,-0.04179,bus,unknown,490000024Z
Blackhorse Road Stn   / Blackhorse Ln,51.58703,-0.04142,bus,"123, 230, N73",490000024C
Blackness Lane,51.34343,0.03218,bus,"246, 320, 664, 684, R2",490004073S
Blackness Lane,51.34367,0.03233,bus,"246, 320, 664, 684, R2",490004073N
Blackshaw Road,51.42491,-0.17698,bus,"155, 264, 280",490004076E
Blacksmiths Lane,51.39232,0.11475,bus,R4,490004078S
Blacksmiths Lane,51.39244,0.11456,bus,R4,490004078N
Blackthorn Court,51.4817,-0.38767,bus,H28,490016385S
Blackthorn Court,51.48208,-0.38757,bus,H28,490016385N
BLACKWALL - DLR,51.50745237,-0.005550544,DLR,unknown,449.0
Blackwall Lane,51.49186,0.00786,bus,unknown,490015296S
Blackwall Station,51.50829,-0.00697,bus,15,490002018AP
Blackwall Station,51.50831,-0.00733,bus,15,490002018P
Blackwall Tunnel,51.51126,-0.00906,bus,"115, D8, N15, N551",490004084D
Blackwall Tunnel / East India Dock Road,51.51096,-0.00721,bus,108,490004082M
Blackwell Close,51.64487,-0.11533,bus,W9,490008172W
Blake Avenue,51.53552,0.09468,bus,"287, 368, 687",490004086W
Blake Avenue,51.53562,0.09525,bus,"287, 368, 687",490004086E
Blake Hall Crescent,51.56585,0.02494,bus,"101, 308, W19",490004087S
Blake Hall Crescent,51.56663,0.0246,bus,"101, 308, W19",490004087N
Blake Hall Road,51.57384,0.02288,bus,"145, N55, N8, W12, W13",490004088E
Blake Road,51.52094,0.01241,bus,69,490004090S
Blake Road,51.5215,0.01226,bus,69,490004090N
Blakeney Road / Hayne Road,51.41104,-0.03335,bus,352,490007961E2
Blakes Lane,51.39346,-0.25325,bus,"213, 613, K1, K5",490004091N
Blakes Lane,51.39351,-0.25291,bus,"213, 613, K1, K5",490004091S
Blanchedowne,51.46303,-0.09074,bus,"42, 468, 68, N68",490004092S
Blanchedowne,51.46415,-0.0906,bus,"42, 468, 68, N68",490004092N
Blandford Close,51.58533,-0.17881,bus,102,490004093W
Blandford Close,51.58538,-0.17755,bus,102,490004093E
Blandford Road,51.40783,-0.04345,bus,354,490004094S
Blandford Road,51.40894,-0.0431,bus,354,490004094N
Blandford Road,51.50004,-0.25653,bus,"E3, N11",490004095S
Blaney Crescent,51.52574,0.06757,bus,300,490006320S
