Year,Event Date,Artist,Venue,City
2019,08-11-2019,Poppy Ackroyd,Queen Elizabeth Hall,London
2019,08-11-2019,Trespass,New Cross Inn,London
2019,08-11-2019,The Regrettes,O2 Academy Islington,London
2019,08-11-2019,Nai Palm,Electric Ballroom,London
2019,08-11-2019,Only The Poets,Scala,London
2019,08-11-2019,Lauran Hibberd,O2 Academy Islington,London
2019,08-11-2019,KEiiNO,The Royal Vauxhall Tavern,London
2019,08-11-2019,Caspar Brötzmann Massaker,Oslo Hackney,Hackney
2019,07-11-2019,Jeff Lynne's ELO,BBC Radio Theatre,London
2019,07-11-2019,COIN,Budweiser Gardens,London
2019,07-11-2019,Milk Teeth,The Horn,St Albans
2019,07-11-2019,Lucky Daye,BBC Radio 1 Studios,London
2019,07-11-2019,Koyo,The Old Queens Head,London
2019,07-11-2019,Trio Dhoore,The Oval Tavern,Croydon
2019,07-11-2019,Luke Askew,The Old George,London
2019,07-11-2019,Niall Horan,BBC Radio 1's Live Lounge,London
2019,07-11-2019,The Glorious Sons,Scala,London
2019,07-11-2019,Nick Parker,229 The Venue,London
2019,07-11-2019,Rebecca Downes,The Underworld,London
2019,07-11-2019,Ginger Wildheart & The Sinners,229 The Venue,London
2019,07-11-2019,Airways,Omeara,London
2019,07-11-2019,Gnoss,The Slaughtered Lamb,London
2019,07-11-2019,Gabriella Cilmi,St Pancras Old Church,London
2019,07-11-2019,Welshly Arms,Scala,London
2019,07-11-2019,Foals,PRYZM,Kingston upon Thames
2019,07-11-2019,The Pale White,Dingwalls,London
2019,07-11-2019,Half Moon Run,Electric Brixton,London
2019,07-11-2019,Tim Minchin,Eventim Apollo,London
2019,07-11-2019,Lauren Tate,229 The Venue,London
2019,07-11-2019,The Heavy,Electric Ballroom,London
2019,07-11-2019,FEVER 333,O2 Forum Kentish Town,London
2019,07-11-2019,The Lightning Seeds,London Palladium,London
2019,07-11-2019,Pale Honey,Colours Hoxton,London
2019,07-11-2019,Metronomy,Roundhouse,London
2019,07-11-2019,Heather Nova,Bush Hall,London
2019,07-11-2019,Lizzo,O2 Academy Brixton,London
2019,07-11-2019,Squid,Roundhouse,London
2019,07-11-2019,Soham De,Bush Hall,London
2019,07-11-2019,Kathryn Tickell,Union Chapel,London
2019,07-11-2019,Scattered Purgatory,IKLECTIK,London
2019,07-11-2019,Arkells,Budweiser Gardens,London
2019,07-11-2019,FEVER 333,Maida Vale Studios,London
2019,07-11-2019,Brian Downey’s Alive and Dangerous,The Underworld,London
2019,06-11-2019,Jvck James,Omeara,London
2019,06-11-2019,Simon Phillips,Ronnie Scott's Jazz Club,London
2019,06-11-2019,Corridor,The Waiting Room,London
2019,06-11-2019,Matt Mays,London Music Hall,London
2019,06-11-2019,FKA twigs,Maida Vale Studios,London
2019,06-11-2019,Nuha Ruby Ra,Village Underground,London
2019,06-11-2019,Lucky Daye,XOYO,London
2019,06-11-2019,Charly Bliss,Scala,London
2019,06-11-2019,Kelsey Lu,EartH,Hackney
2019,06-11-2019,All Better,Signature Brew Haggerston,London
2019,06-11-2019,Angel Snow,Green Note,London
2019,06-11-2019,Marcus Mumford,Roundhouse,London
2019,06-11-2019,Dua Lipa,BBC Wogan House Studios,London
2019,06-11-2019,Heavy Lungs,Camden Assembly,London
2019,06-11-2019,Fabiana Palladino,Heaven,London
2019,06-11-2019,Julie Byrne,Eventim Apollo,London
2019,06-11-2019,deathcrash,SET,London
2019,06-11-2019,MEATRAFFLE,Village Underground,London
2019,06-11-2019,Squid,Village Underground,London
2019,06-11-2019,Pond,Electric Brixton,London
2019,06-11-2019,The Tallest Man on Earth,Eventim Apollo,London
2019,06-11-2019,Electric Mary,O2 Academy 2 Islington,London
2019,06-11-2019,Mick Harvey,100 Club,London
2019,06-11-2019,Platonica Erotica,SET,London
2019,06-11-2019,LIFE,MOTH Club,London
2019,06-11-2019,Anna of the North,Heaven,London
2019,06-11-2019,Haze,MOTH Club,London
2019,06-11-2019,Lizzo,O2 Academy Brixton,London
2019,06-11-2019,Simon Joyner,The Continental,London
2019,06-11-2019,Italia 90,MOTH Club,London
2019,06-11-2019,J.P. Shilo,100 Club,London
2019,06-11-2019,Famous,SET,London
2019,06-11-2019,Julie Bergan,The Grace,London
2019,06-11-2019,Sunset Sons,Banquet Records,Kingston upon Thames
2019,06-11-2019,Sean O’Hagan,Cafe OTO,London
2019,06-11-2019,Warmduscher,Village Underground,London
2019,05-11-2019,Injury Reserve,The Garage,London
2019,05-11-2019,Mason Hill,The Black Heart,London
2019,05-11-2019,Gilla Band,Electric Ballroom,London
2019,05-11-2019,Imperial Triumphant,The Dome,London
2019,05-11-2019,Chelsea Cutler,O2 Forum Kentish Town,London
2019,05-11-2019,Lauv,O2 Forum Kentish Town,London
2019,05-11-2019,Silverbacks,Electric Ballroom,London
2019,05-11-2019,Tropical Fuck Storm,Rough Trade East,London
2019,05-11-2019,Steve Hunt,Ronnie Scott's Jazz Club,London
2019,05-11-2019,Chartreuse,Folklore Hoxton,London
2019,05-11-2019,Shakespears Sister,London Palladium,London
2019,05-11-2019,Buckcherry,O2 Academy Islington,London
2019,05-11-2019,Jockstrap,The Garage,London
2019,05-11-2019,a‐ha,Royal Albert Hall,London
2019,05-11-2019,Novelists,Islington Assembly Hall,London
2019,05-11-2019,The Treatment,O2 Academy Islington,London
2019,05-11-2019,Alice Hubble,Servant Jazz Quarters,London
2019,05-11-2019,Afterlife,Islington Assembly Hall,London
2019,05-11-2019,M.I.A.,UK Government's Home Office,London
2019,05-11-2019,Being as an Ocean,Islington Assembly Hall,London
2019,05-11-2019,Simon Phillips,Ronnie Scott's Jazz Club,London
2019,05-11-2019,Wayne Hussey,Nambucca,London
2019,05-11-2019,Lolo Zouaï,XOYO,London
2019,05-11-2019,Lola Marsh,Camden Assembly,London
2019,05-11-2019,Takács Quartet,Wigmore Hall,London
2019,05-11-2019,Bilk,Omeara,London
2019,05-11-2019,Evi Vine,Nambucca,London
2019,04-11-2019,Dendera,The Underworld,London
2019,04-11-2019,Chelsea Cutler,O2 Forum Kentish Town,London
2019,04-11-2019,Katie Malco,Islington Assembly Hall,London
2019,04-11-2019,Maps,Bush Hall,London
2019,04-11-2019,Mark Peters,Bush Hall,London
2019,04-11-2019,Edie Bens,Old Blue Last,London
2019,04-11-2019,Erin Rae and The Meanwhiles,The Lexington,London
2019,04-11-2019,Allie X,Eventim Apollo,London
2019,04-11-2019,Christopher Cross,London Palladium,London
2019,04-11-2019,A.A. Bondy,MOTH Club,London
2019,04-11-2019,BANKS,Roundhouse,London
2019,04-11-2019,Trixie Whitley,Colours Hoxton,London
2019,04-11-2019,Half Moon Run,Banquet Records,Kingston upon Thames
2019,04-11-2019,MARINA,Eventim Apollo,London
2019,04-11-2019,Lauv,O2 Forum Kentish Town,London
2019,04-11-2019,Gazel,St Pancras Old Church,London
2019,04-11-2019,Cari Cari,Old Blue Last,London
2019,04-11-2019,GosT,Electric Ballroom,London
2019,04-11-2019,Wicca Phase Springs Eternal,Scala,London
2019,04-11-2019,Lil Zubin,Scala,London
2019,04-11-2019,Elsa Hewitt,MOTH Club,London
2019,04-11-2019,Mayhem,Electric Ballroom,London
2019,04-11-2019,Snow Patrol,Lorraine,London
2019,04-11-2019,Glowie,Roundhouse,London
2019,04-11-2019,Hawksley Workman,Aeolian Hall,London
2019,04-11-2019,UK Foo Fighters,Maida Vale Studios,London
2019,04-11-2019,Dawes,Islington Assembly Hall,London
2019,04-11-2019,Jade Bird,Rum Runners,London
2019,04-11-2019,Janine Jansen,Wigmore Hall,London
2019,04-11-2019,Sari Schorr,The Water Rats,London
2019,04-11-2019,David Ellefson,The Underworld,London
2019,04-11-2019,Simon Phillips,Ronnie Scott's Jazz Club,London
2019,04-11-2019,Shelter,The Dome,London
2019,03-11-2019,Moon Diagrams,Roundhouse,London
2019,03-11-2019,Deerhunter,Roundhouse,London
2019,03-11-2019,The Record Company,O2 Academy Brixton,London
2019,03-11-2019,Rival Sons,O2 Academy Brixton,London
2019,03-11-2019,The Last Internationale,O2 Academy Brixton,London
2019,03-11-2019,Burna Boy,"The SSE Arena, Wembley",London
2019,03-11-2019,Death Before Dishonor,The Underworld,London
2019,03-11-2019,Hope,Windmill Brixton,London
2019,03-11-2019,Machine Head,Blondie's Bar,London
2019,03-11-2019,Bruce Hornsby,O2 Shepherd's Bush Empire,London
2019,03-11-2019,Solitary Experiments,Electrowerkz,London
2019,03-11-2019,Funker Vogt,Electrowerkz,London
2019,03-11-2019,Reaper,Electrowerkz,London
2019,03-11-2019,Adorable,Scala,London
2019,03-11-2019,Rotersand,Electrowerkz,London
2019,03-11-2019,JoJo Siwa,The O2 Arena,London
2019,03-11-2019,Massive Ego,Electrowerkz,London
2019,03-11-2019,Cate Le Bon,Roundhouse,London
2019,03-11-2019,The SoapGirls,Nambucca,London
2019,03-11-2019,The Belles,The O2 Arena,London
2019,03-11-2019,Ese & The Vooduu People,Acklam Village Market,London
2019,03-11-2019,Terror,The Underworld,London
2019,03-11-2019,Seán McGowan,Banquet Records,Kingston upon Thames
2019,03-11-2019,INKlings,The Grace,London
2019,03-11-2019,A Void,Nambucca,London
2019,03-11-2019,Youth of Today,The Dome,London
2019,03-11-2019,Geography of Hell,The Glove That Fits,London
2019,03-11-2019,Chiaroscuro Quartet,Kings Place Hall One,London
2019,03-11-2019,Thousand Thoughts,The Grace,London
2019,03-11-2019,Planet Hemp,Electric Brixton,London
2019,03-11-2019,Jesus Piece,The Underworld,London
2019,02-11-2019,Pavel Haas Quartet,Wigmore Hall,London
2019,02-11-2019,Owen,Camden Assembly,London
2019,02-11-2019,Agonoize,Electrowerkz,London
2019,02-11-2019,Phil Campbell and the Bastard Sons,The Dome,London
2019,02-11-2019,The Macc Lads,O2 Forum Kentish Town,London
2019,02-11-2019,New Rules,The O2 Arena,London
2019,02-11-2019,Michael Franti & Spearhead,Garde Arts Center,New London
2019,02-11-2019,Pama International,The Macbeth,London
2019,02-11-2019,King Creature,The Dome,London
2019,02-11-2019,Machine Head,O2 Academy Brixton,London
2019,02-11-2019,Y&T,O2 Academy Islington,London
2019,02-11-2019,Stef Chura,Camden Assembly,London
2019,02-11-2019,Lauran Hibberd,Torquil's Bar & Terrace @ The Roundhouse,London
2019,02-11-2019,Barrie,Dingwalls,London
2019,02-11-2019,Sheer Mag,Dingwalls,London
2019,02-11-2019,Loving,Dingwalls,London
2019,02-11-2019,Porridge Radio,Dingwalls,London
2019,02-11-2019,Liam Payne,Michael McIntyre's Big Show,London
2019,02-11-2019,Emeli Sandé,Strictly Come Dancing,London
2019,02-11-2019,Mae Muller,The O2 Arena,London
2019,02-11-2019,Dream State,ULU Live,London
2019,02-11-2019,Skerryvore,The Garage,London
2019,02-11-2019,Tanith,The Dev,London
2019,02-11-2019,Sorcha Richardson,Camden Assembly,London
2019,02-11-2019,Portico Quartet,Barbican Hall,London
2019,02-11-2019,The Soft Cavalry,Roundhouse,London
2019,02-11-2019,Ada Lea,Roundhouse,London
2019,02-11-2019,Peter Jones,MOTH Club,London
2019,02-11-2019,Jeff Goldblum,PRYZM,Kingston upon Thames
2019,02-11-2019,Heredeiros da crus,Nambucca,London
2019,02-11-2019,Matt Hart,Electrowerkz,London
2019,02-11-2019,Peggy Gou,Printworks,London
2019,02-11-2019,My Life Story,Islington Assembly Hall,London
2019,02-11-2019,Cass McCombs,Roundhouse,London
2019,02-11-2019,Taylor Janzen,Roundhouse,London
2019,02-11-2019,The Future Shape of Sound,The Macbeth,London
2019,02-11-2019,Sweet Billy Pilgrim,Hackney Empire,Hackney
2019,02-11-2019,Adorable,Bush Hall,London
2019,02-11-2019,CUD,The Lexington,London
2019,02-11-2019,Sound Central,Alexandra Palace,London
2019,02-11-2019,Camille O’Sullivan,Union Chapel,London
2019,02-11-2019,Big Joanie,Dingwalls,London
2019,02-11-2019,Phoebe Bridgers,Roundhouse,London
2019,02-11-2019,Accessory,Electrowerkz,London
2019,02-11-2019,Little Mix,The O2 Arena,London
2019,02-11-2019,American Football,Roundhouse,London
2019,02-11-2019,Behind Blue Eyes,ULU Live,London
2019,02-11-2019,Patti Smith,Central Hall Westminster,London
2019,02-11-2019,Just Mustard,Camden Assembly,London
2019,02-11-2019,Secret Affair,Under the Bridge,London
2019,02-11-2019,Duncan Reid and the Big Heads,O2 Forum Kentish Town,London
2019,02-11-2019,Salad,Islington Assembly Hall,London
2019,02-11-2019,Laurence Pike,Barbican Hall,London
2019,02-11-2019,Turnover,Roundhouse,London
2019,02-11-2019,Alien Vampires,Electrowerkz,London
2019,02-11-2019,The Extons,The Water Rats,London
2019,02-11-2019,Rachel Croft,The Garage,London
2019,02-11-2019,Normandie,ULU Live,London
2019,02-11-2019,Big Big Train,Hackney Empire,Hackney
2019,02-11-2019,Kamille,The O2 Arena,London
2019,02-11-2019,Aiko,The Sebright Arms,London
2019,02-11-2019,Alfie Templeman,Roundhouse,London
2019,01-11-2019,hard life,Tobacco Dock,London
2019,01-11-2019,Picture This,Roundhouse,London
2019,01-11-2019,Static Dress,229 The Venue,London
2019,01-11-2019,The Pop Group,Rough Trade East,London
2019,01-11-2019,Pama International,The Hope and Anchor,London
2019,01-11-2019,Area 11,Islington Assembly Hall,London
2019,01-11-2019,New Rules,The O2 Arena,London
2019,01-11-2019,Novacub,Islington Assembly Hall,London
2019,01-11-2019,Stereophonics,BBC Radio Theatre,London
2019,01-11-2019,Charlotte,Roundhouse,London
2019,01-11-2019,Creeper,229 The Venue,London
2019,01-11-2019,Labrinth,The Hospital Club,London
2019,01-11-2019,CUD,O2 Academy Islington,London
2019,01-11-2019,Thunder Queens,The Rec Room,London
2019,01-11-2019,Inter Arma,The Dome,London
2019,01-11-2019,Slomatics,The Dome,London
2019,01-11-2019,Boss Keloid,Boston Music Room,London
2019,01-11-2019,Adorable,Bush Hall,London
2019,01-11-2019,Catfish and the Bottlemen,ULU Live,London
2019,01-11-2019,Owen,The Lexington,London
2019,01-11-2019,Evyltyde,The Underworld,London
2019,01-11-2019,Kiran Leonard,The Ivy House,Southwark
2019,01-11-2019,Ese & The Vooduu People,"Ye Olde Rose and Crown Theatre Pub, Walthamstow",London
2019,01-11-2019,Bohren & der Club of Gore,Round Chapel,Hackney
2019,01-11-2019,Little Mix,The O2 Arena,London
2019,01-11-2019,Angelos Epithemiou,Soho Theatre,London
2019,01-11-2019,Yung Gravy,Electric Brixton,London
2019,01-11-2019,WSTR,Scala,London
2019,01-11-2019,A1,O2 Academy Islington,London
2019,01-11-2019,Threatin,The Underworld,London
2019,01-11-2019,Kamille,The O2 Arena,London
2019,01-11-2019,Mae Muller,The O2 Arena,London
2019,01-11-2019,David Wilcox,London Music Hall,London
2019,01-11-2019,My Vitriol,Islington Assembly Hall,London
2019,01-11-2019,John Bramwell,Cadogan Hall,London
2019,01-11-2019,caroline,The Ivy House,Southwark
2019,01-11-2019,The Mauskovic Dance Band,XOYO,London
2019,31-10-2019,Janice,The Lexington,London
2019,31-10-2019,Brian Kennedy,Nell's Jazz and Blues,London
2019,31-10-2019,The Dukes of Bordello,Nambucca,London
2019,31-10-2019,Full Colour,Dingwalls,London
2019,31-10-2019,Catfish and the Bottlemen,Tobacco Dock,London
2019,31-10-2019,Night Flowers,Redon,London
2019,31-10-2019,Madonnatron,The Sebright Arms,London
2019,31-10-2019,The Blue Carpet Band,Nambucca,London
2019,31-10-2019,Sex Gang Children,100 Club,London
2019,31-10-2019,Vistas,Dingwalls,London
2019,31-10-2019,Beyond the Black,The Dome,London
2019,31-10-2019,Gentle Stranger,The Sebright Arms,London
2019,31-10-2019,Lulu,Beck Theatre,Hayes
2019,31-10-2019,Turnover,PRYZM,Kingston upon Thames
2019,31-10-2019,Sleep Eaters,The Sebright Arms,London
2019,31-10-2019,Luke Askew,The Rocksteady,London
2019,31-10-2019,New Rules,The O2 Arena,London
2019,31-10-2019,WitchDoktors,Nambucca,London
2019,31-10-2019,Royal Republic,Electric Ballroom,London
2019,31-10-2019,Willie Watson,St Pancras Parish Church,London
2019,31-10-2019,Anavae,St Pancras Old Church,London
2019,31-10-2019,Mister Misery,The Dome,London
2019,31-10-2019,FooN,The Hope and Anchor,London
2019,31-10-2019,AMA,The Shacklewell Arms,London
2019,31-10-2019,Zuzu,Tobacco Dock,London
2019,31-10-2019,Cattle Decapitation,229 The Venue,London
2019,31-10-2019,Happy Mondays,Roundhouse,London
2019,31-10-2019,Sorcha Richardson,The Garage,London
2019,31-10-2019,JOHN,Tobacco Dock,London
2019,31-10-2019,Poppy,The Shacklewell Arms,London
2019,31-10-2019,The Mysterines,Tobacco Dock,London
2019,31-10-2019,Ewan Bleach,Continental Club,Edmonton
2019,31-10-2019,Jazz Morley,Royal Albert Hall,London
2019,31-10-2019,THE S.L.P.,"Later With Jools Holland, BBC Television Centre",London
2019,31-10-2019,Brooke Candy,O2 Academy Brixton,London
2019,31-10-2019,Bohren & der Club of Gore,Round Chapel,Hackney
2019,31-10-2019,Mésange,Round Chapel,Hackney
2019,31-10-2019,Little Mix,The O2 Arena,London
2019,31-10-2019,Daughters,Islington Assembly Hall,London
2019,31-10-2019,Tony Njoku,The Courtyard Theatre,London
2019,31-10-2019,Harbour Sharks,The Fighting Cocks,Kingston upon Thames
2019,31-10-2019,Honeyblood,The Garage,London
2019,31-10-2019,Charli xcx,O2 Academy Brixton,London
2019,31-10-2019,Rina Sawayama,O2 Academy Brixton,London
2019,31-10-2019,Hollie Col,Omeara,London
2019,31-10-2019,Dua Lipa,The Graham Norton Show,London
2019,31-10-2019,Maisie Peters,Tobacco Dock,London
2019,31-10-2019,Osiah,229 The Venue,London
2019,31-10-2019,Puppy,Paper Dress Vintage,Hackney
2019,31-10-2019,Lisa Stansfield,Royal Albert Hall,London
2019,31-10-2019,Blackout Problems,Electric Ballroom,London
2019,31-10-2019,Jeromes Dream,Islington Assembly Hall,London
2019,31-10-2019,Sealionwoman,Round Chapel,Hackney
2019,31-10-2019,Billy Bragg,Union Chapel,London
2019,31-10-2019,William Doyle,The Courtyard Theatre,London
2019,31-10-2019,Okilly Dokilly,The Underworld,London
2019,30-10-2019,Friendly Fires,Roundhouse,London
2019,30-10-2019,Tyler Ramsey,Bush Hall,London
2019,30-10-2019,Refused,O2 Shepherd's Bush Empire,London
2019,30-10-2019,Working Men’s Club,MOTH Club,London
2019,30-10-2019,Cassia,Scala,London
2019,30-10-2019,Benny Sings,The Garage,London
2019,30-10-2019,Victorius,Boston Music Room,London
2019,30-10-2019,Caroline Polachek,Hoxton Hall,London
2019,30-10-2019,Chartreuse,EartH,Hackney
2019,30-10-2019,yeule,Hoxton Hall,London
2019,30-10-2019,Majesty,Boston Music Room,London
2019,30-10-2019,APRE,Roundhouse,London
2019,30-10-2019,Weyes Blood,Electric Brixton,London
2019,30-10-2019,Jonathan Wilson,St.James (Piccadilly) London UK,London
2019,30-10-2019,Colin Stetson,Round Chapel,Hackney
2019,30-10-2019,Warkings,Boston Music Room,London
2019,30-10-2019,Forq,Jazz Cafe,London
2019,30-10-2019,Snapped Ankles,Village Underground,London
2019,30-10-2019,House of Dirt,The Fighting Cocks,Kingston upon Thames
2019,30-10-2019,Tropical Fuck Storm,Marc Riley BBC6 Music Session,London
2019,30-10-2019,Call Me Loop,O2 Academy 2 Islington,London
2019,30-10-2019,Gouge Away,O2 Shepherd's Bush Empire,London
2019,30-10-2019,Solemn Sun,The Islington,London
2019,30-10-2019,Philip Glass Ensemble,Barbican Centre,London
2019,30-10-2019,Michael Monroe,O2 Academy Islington,London
2019,30-10-2019,Electric Eel Shock,O2 Academy Islington,London
2019,30-10-2019,Thrice,O2 Shepherd's Bush Empire,London
2019,30-10-2019,Ana Roxanne,Electric Brixton,London
2019,30-10-2019,Tyla's Dogs D'Amour,O2 Academy Islington,London
2019,30-10-2019,Puma Blue,EartH,Hackney
2019,29-10-2019,SYML,Scala,London
2019,29-10-2019,Goodbye June,Colours Hoxton,London
2019,29-10-2019,Battles,Boiler Room,London
2019,29-10-2019,Rick Astley,Private Venue,London
2019,29-10-2019,LLNN,Boston Music Room,London
2019,29-10-2019,Nocturnal Graves,The Underworld,London
2019,29-10-2019,Conjurer,Boston Music Room,London
2019,29-10-2019,Armed for Apocalypse,Boston Music Room,London
2019,29-10-2019,Opeth,London Palladium,London
